iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective,predicted_low_mode_objective,trust_ratio,maximum_displacement_ratio,condition_number,condition_number_ratio,dipole_coefficient,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.05256650620956642,0.14737535791136325,0.052564270809315576,0.05255271910646766,0.9987305622500573,0.25000096114180453,94391.45806742464,0.9997355569502099,7.792415987772811,0.0018715969731912321,21.32088416286533,0.9993684885098971,15.755843300071302,False,displacement_limit
1,0.5,0.05701267785235074,0.07525879968928126,0.057011281059080904,0.057003479324614484,0.9983218819257086,0.12500117570206618,94411.28866342385,0.9999455902767612,7.7939746793673335,0.0019576872567273456,21.327387541052186,0.9996733197344917,15.756569254412199,True,
1,0.25,0.05931020000632945,0.03799316905335531,0.059309242126834,0.05930323589707041,0.9974434404937988,0.06250164716985575,94421.20338853524,1.0000506008723615,7.794737651556525,0.0020007240648656508,21.33064054838745,0.99982579713641,15.756930505712461,True,
