omega_e_rad_s,matrix,row,column,value
5.597668796234659,raw_added_mass,heave,heave,87.57948112702866
5.597668796234659,raw_added_mass,heave,pitch,8.350674721117572
5.597668796234659,raw_added_mass,pitch,heave,-16.163913774930126
5.597668796234659,raw_added_mass,pitch,pitch,33.46255099542849
5.597668796234659,raw_radiation_damping,heave,heave,86.05923348769734
5.597668796234659,raw_radiation_damping,heave,pitch,-274.2519662283696
5.597668796234659,raw_radiation_damping,pitch,heave,272.57513595406743
5.597668796234659,raw_radiation_damping,pitch,pitch,46.25030173156133
5.597668796234659,delta_added_mass,heave,heave,17.511071061913256
5.597668796234659,delta_added_mass,heave,pitch,11.618225900069891
5.597668796234659,delta_added_mass,pitch,heave,-12.735046060369218
5.597668796234659,delta_added_mass,pitch,pitch,26.386638702570046
5.597668796234659,delta_radiation_damping,heave,heave,84.40886862654362
5.597668796234659,delta_radiation_damping,heave,pitch,-24.020089039040528
5.597668796234659,delta_radiation_damping,pitch,heave,19.40616253853483
5.597668796234659,delta_radiation_damping,pitch,pitch,40.36480185583228
6.719149798486893,raw_added_mass,heave,heave,84.58573742403432
6.719149798486893,raw_added_mass,heave,pitch,6.64526109657249
6.719149798486893,raw_added_mass,pitch,heave,-14.454298253130347
6.719149798486893,raw_added_mass,pitch,pitch,23.622453907980166
6.719149798486893,raw_radiation_damping,heave,heave,114.12205226323843
6.719149798486893,raw_radiation_damping,heave,pitch,-257.4253800344441
6.719149798486893,raw_radiation_damping,pitch,heave,254.7700647293264
6.719149798486893,raw_radiation_damping,pitch,pitch,36.03076224389008
6.719149798486893,delta_added_mass,heave,heave,14.51732735891892
6.719149798486893,delta_added_mass,heave,pitch,9.912812275524809
6.719149798486893,delta_added_mass,pitch,heave,-11.025430538569438
6.719149798486893,delta_added_mass,pitch,pitch,16.546541615121725
6.719149798486893,delta_radiation_damping,heave,heave,112.47168740208471
6.719149798486893,delta_radiation_damping,heave,pitch,-7.1935028451150345
6.719149798486893,delta_radiation_damping,pitch,heave,1.6010913137938019
6.719149798486893,delta_radiation_damping,pitch,pitch,30.145262368161035
8.065317127171785,raw_added_mass,heave,heave,80.8116114250128
8.065317127171785,raw_added_mass,heave,pitch,4.502193288338595
8.065317127171785,raw_added_mass,pitch,heave,-12.282867333048474
8.065317127171785,raw_added_mass,pitch,pitch,17.340029107116383
8.065317127171785,raw_radiation_damping,heave,heave,145.70068948415687
8.065317127171785,raw_radiation_damping,heave,pitch,-238.2226062889917
8.065317127171785,raw_radiation_damping,pitch,heave,234.00992473625092
8.065317127171785,raw_radiation_damping,pitch,pitch,24.067704949438507
8.065317127171785,delta_added_mass,heave,heave,10.743201359897398
8.065317127171785,delta_added_mass,heave,pitch,7.769744467290914
8.065317127171785,delta_added_mass,pitch,heave,-8.853999618487565
8.065317127171785,delta_added_mass,pitch,pitch,10.264116814257942
