reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,13.482148914282272,14.421240137754259,1.0044645999599675,-0.004464599959967508,0.0012705472053198472,110187.9294964205,0.9996631469704529,0.03889118713920351,13.43333098634423,0.9963790692234287,14.43245803763978,2.4761052763930445,False,insufficient_objective_decrease,
1,0.5,13.482148914282272,14.421240137754259,1.0000617403067407,-6.174030674066522e-05,0.0008374379718338766,110206.36938141934,0.9998304400083741,0.019446809711168953,13.45717922082041,0.9981479440984805,14.426976077355105,2.477737240087355,False,insufficient_objective_decrease,
1,0.25,13.482148914282272,14.421240137754259,0.9994889979520174,0.0005110020479826005,0.0006182969925737113,110215.71521346075,0.9999152286409608,0.009732588419528284,13.46952329678306,0.999063530778403,14.424101179308687,2.4785534453731377,False,violating_grid_not_improved,
1,0.125,13.482148914282272,14.421240137754259,0.9996084674612715,0.0003915325387284785,0.0005090001167116649,110220.38741426231,0.999957616468538,0.004877530208148768,13.475800828500121,0.9995291488157778,14.42263023412664,2.478961603477945,True,,2.4794586773295197
2,1.0,13.475800828500121,14.42263023412664,1.0066272919227046,-0.0066272919227046145,0.0013816837685161564,110183.22770313559,0.999662859610602,0.03888636095347972,13.42755824719616,0.9964200583016979,14.433842624614533,2.4756760774432616,False,insufficient_objective_decrease,
2,0.5,13.475800828500121,14.42263023412664,1.0011460112062798,-0.0011460112062797734,0.0009471375196261083,110201.69539547064,0.999830412027743,0.019435481797947008,13.451119471338806,0.9981684682435261,14.428401353282592,2.477308042054028,False,insufficient_objective_decrease,
2,0.25,13.475800828500121,14.42263023412664,1.000031851916579,-3.1851916578951034e-05,0.000727647794034417,110211.04237524843,0.9999152146672025,0.009717981086698474,13.463319553610287,0.9990738008784281,14.425547321700819,2.4781242481519885,False,insufficient_objective_decrease,
2,0.125,13.475800828500121,14.42263023412664,0.9998803555637198,0.00011964443628020849,0.0006181768101137927,110215.71514962518,0.9999576094952825,0.004861249867963104,13.469524968839986,0.9995342867010276,14.424086940112234,2.478532406800452,False,violating_grid_not_improved,
