reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.004258606364656981,8.248465000487526e-07,253421.59897042037,21.86953671730666,5.61838534536341,0.004094884847491271,0.03844485804662936,0.24050926915835596,253416.52910577945,0.9999799943467269,1.6872245952591928e-12,21.866351891929316,0.9998543716120506,5.590217902920533,False,displacement_limit
1,0.75,0.004258606364656981,8.248465000487526e-07,253421.59897042037,21.86953671730666,5.61838534536341,0.004135071848175196,0.029008202661561434,0.18038374102197954,253415.8228874896,0.9999772076138962,8.286133445937404e-07,21.866373597519548,0.9998553641154818,5.598352859206721,True,
1,0.5,0.004258606364656981,8.248465000487526e-07,253421.59897042037,21.86953671730666,5.61838534536341,0.004175766173777141,0.019452417947652244,0.12026149131631331,253416.51693373977,0.9999799463159366,3.6726921093017884e-07,21.866933827441194,0.9998809810240102,5.605758864988952,True,
1,0.25,0.004258606364656981,8.248465000487526e-07,253421.59897042037,21.86953671730666,5.61838534536341,0.0042170717381337375,0.009753103002885476,0.06014400214867213,253417.64987257164,0.9999844168852822,9.146844819649742e-08,21.867998156195625,0.9999296482074165,5.612449271950661,True,
1,0.125,0.004258606364656981,8.248465000487526e-07,253421.59897042037,21.86953671730666,5.61838534536341,0.004237544567964811,0.004945701689399119,0.030087509959689666,253421.98255490282,1.0000015136219012,2.2818001600992752e-08,21.868709753124268,0.9999621864791614,5.615530293156514,True,
2,1.0,0.004135071848175196,8.286133445937404e-07,253415.8228874896,21.866373597519548,5.598352859206721,0.003980542654549853,0.037370376936385376,0.24044714263153305,253410.47539200453,0.9999788983362439,4.233061197173289e-14,21.874657748054286,1.000378853425228,5.565050461861206,False,displacement_limit
2,0.75,0.004135071848175196,8.286133445937404e-07,253415.8228874896,21.866373597519548,5.598352859206721,0.004018195899605366,0.028264550861771973,0.18033894446502716,253411.7235912384,0.9999838238346584,8.331962245398926e-07,21.87178420077104,1.000247439440626,5.574532665813567,True,
2,0.5,0.004135071848175196,8.286133445937404e-07,253415.8228874896,21.866373597519548,5.598352859206721,0.004056533755784575,0.018993162700493227,0.1202326685162011,253412.95412438342,0.9999886796212112,3.6942037244249065e-07,21.86946720366378,1.0001414777869058,5.583243836089023,True,
2,0.25,0.004135071848175196,8.286133445937404e-07,253415.8228874896,21.866373597519548,5.598352859206721,0.004095277266920708,0.009623673473061584,0.06012976241240324,253416.50988864814,1.0000027109639433,9.212181577950197e-08,21.867673344920735,1.0000594404643912,5.591196371084756,True,
2,0.125,0.004135071848175196,8.286133445937404e-07,253415.8228874896,21.866373597519548,5.598352859206721,0.004115142355006377,0.004819624398452298,0.030080029572850865,253416.15793928734,1.0000013221423742,2.29700004260448e-08,21.866963256972127,1.000026966494922,5.594892048697431,True,
3,1.0,0.004018195899605366,8.331962245398926e-07,253411.7235912384,21.87178420077104,5.574532665813567,0.003872925347404499,0.03615317815020781,0.24036745637642037,253406.56925652083,0.9999796602357439,1.2948252350644118e-12,21.891795317195044,1.0009149283954302,5.535571591683735,False,displacement_limit
3,0.75,0.004018195899605366,8.331962245398926e-07,253411.7235912384,21.87178420077104,5.574532665813567,0.003907779658368846,0.02747905876051609,0.18028076126082576,253411.58681466785,0.9999994602594994,8.376685277814142e-07,21.885962129064843,1.0006482291597092,5.546529369924175,True,
3,0.5,0.004018195899605366,8.331962245398926e-07,253411.7235912384,21.87178420077104,5.574532665813567,0.003943999603882465,0.018465076759992788,0.12019479543246424,253411.0202489772,0.999997224507804,3.71366279363274e-07,21.88070364704693,1.0004078060662092,5.556675926080362,True,
