station,x,exponent,count,potential,field,normalized_rms,passed,solve_residual
12,0.2557645563861015,1.0,192,linear_z,body_phi,1.9423777085116788e-05,True,5.326060818538909e-16
12,0.2557645563861015,1.0,192,linear_z,free_q,0.008289558327842648,True,5.326060818538909e-16
12,0.2557645563861015,1.0,192,quadratic,body_phi,4.465393832611334e-05,True,5.636695129162548e-16
12,0.2557645563861015,1.0,192,quadratic,free_q,0.01013088553473635,True,5.636695129162548e-16
12,0.2557645563861015,1.0,288,linear_z,body_phi,2.317929196065366e-05,True,5.476696593392711e-16
12,0.2557645563861015,1.0,288,linear_z,free_q,0.013748153808675565,True,5.476696593392711e-16
12,0.2557645563861015,1.0,288,quadratic,body_phi,1.9716779825769354e-05,True,5.799444211309668e-16
12,0.2557645563861015,1.0,288,quadratic,free_q,0.005272484273802497,True,5.799444211309668e-16
12,0.2557645563861015,1.0,384,linear_z,body_phi,2.571319321971859e-05,True,5.870906980104273e-16
12,0.2557645563861015,1.0,384,linear_z,free_q,0.0184323858303863,True,5.870906980104273e-16
12,0.2557645563861015,1.0,384,quadratic,body_phi,1.128664966431173e-05,True,6.149906922400731e-16
12,0.2557645563861015,1.0,384,quadratic,free_q,0.003111924112716033,True,6.149906922400731e-16
12,0.2557645563861015,1.5,192,linear_z,body_phi,1.5218263909580225e-05,True,5.338812631257169e-16
12,0.2557645563861015,1.5,192,linear_z,free_q,0.0046457580049359464,True,5.338812631257169e-16
12,0.2557645563861015,1.5,192,quadratic,body_phi,9.797831814653158e-05,True,5.791433918546241e-16
12,0.2557645563861015,1.5,192,quadratic,free_q,0.01702955334209642,True,5.791433918546241e-16
12,0.2557645563861015,1.5,288,linear_z,body_phi,1.869688008374896e-05,True,5.557874088876684e-16
12,0.2557645563861015,1.5,288,linear_z,free_q,0.00832201469296817,True,5.557874088876684e-16
12,0.2557645563861015,1.5,288,quadratic,body_phi,4.2653922111729814e-05,True,5.793980473438597e-16
12,0.2557645563861015,1.5,288,quadratic,free_q,0.010105089707532832,True,5.793980473438597e-16
12,0.2557645563861015,1.5,384,linear_z,body_phi,2.139244766928117e-05,True,6.241752083993267e-16
12,0.2557645563861015,1.5,384,linear_z,free_q,0.012030892209880916,True,6.241752083993267e-16
12,0.2557645563861015,1.5,384,quadratic,body_phi,2.3285854230062023e-05,True,6.348159336535464e-16
12,0.2557645563861015,1.5,384,quadratic,free_q,0.0064550308622630444,True,6.348159336535464e-16
42,0.8951311907918157,1.0,192,linear_z,body_phi,1.9423777085116788e-05,True,5.326060818538909e-16
42,0.8951311907918157,1.0,192,linear_z,free_q,0.008289558327842648,True,5.326060818538909e-16
42,0.8951311907918157,1.0,192,quadratic,body_phi,4.465393832611334e-05,True,5.636695129162548e-16
42,0.8951311907918157,1.0,192,quadratic,free_q,0.01013088553473635,True,5.636695129162548e-16
42,0.8951311907918157,1.0,288,linear_z,body_phi,2.317929196065366e-05,True,5.476696593392711e-16
42,0.8951311907918157,1.0,288,linear_z,free_q,0.013748153808675565,True,5.476696593392711e-16
42,0.8951311907918157,1.0,288,quadratic,body_phi,1.9716779825769354e-05,True,5.799444211309668e-16
42,0.8951311907918157,1.0,288,quadratic,free_q,0.005272484273802497,True,5.799444211309668e-16
42,0.8951311907918157,1.0,384,linear_z,body_phi,2.571319321971859e-05,True,5.870906980104273e-16
42,0.8951311907918157,1.0,384,linear_z,free_q,0.0184323858303863,True,5.870906980104273e-16
42,0.8951311907918157,1.0,384,quadratic,body_phi,1.128664966431173e-05,True,6.149906922400731e-16
42,0.8951311907918157,1.0,384,quadratic,free_q,0.003111924112716033,True,6.149906922400731e-16
42,0.8951311907918157,1.5,192,linear_z,body_phi,1.5218263909580225e-05,True,5.338812631257169e-16
42,0.8951311907918157,1.5,192,linear_z,free_q,0.0046457580049359464,True,5.338812631257169e-16
42,0.8951311907918157,1.5,192,quadratic,body_phi,9.797831814653158e-05,True,5.791433918546241e-16
42,0.8951311907918157,1.5,192,quadratic,free_q,0.01702955334209642,True,5.791433918546241e-16
42,0.8951311907918157,1.5,288,linear_z,body_phi,1.869688008374896e-05,True,5.557874088876684e-16
42,0.8951311907918157,1.5,288,linear_z,free_q,0.00832201469296817,True,5.557874088876684e-16
42,0.8951311907918157,1.5,288,quadratic,body_phi,4.2653922111729814e-05,True,5.793980473438597e-16
42,0.8951311907918157,1.5,288,quadratic,free_q,0.010105089707532832,True,5.793980473438597e-16
42,0.8951311907918157,1.5,384,linear_z,body_phi,2.139244766928117e-05,True,6.241752083993267e-16
42,0.8951311907918157,1.5,384,linear_z,free_q,0.012030892209880916,True,6.241752083993267e-16
42,0.8951311907918157,1.5,384,quadratic,body_phi,2.3285854230062023e-05,True,6.348159336535464e-16
42,0.8951311907918157,1.5,384,quadratic,free_q,0.0064550308622630444,True,6.348159336535464e-16
80,1.7049955943723871,1.0,192,linear_z,body_phi,2.9491273505832103e-06,True,5.276189862116321e-16
80,1.7049955943723871,1.0,192,linear_z,free_q,0.006134975045815134,True,5.276189862116321e-16
80,1.7049955943723871,1.0,192,quadratic,body_phi,7.34366671921759e-06,True,6.195468102460529e-16
80,1.7049955943723871,1.0,192,quadratic,free_q,0.01164396183320748,True,6.195468102460529e-16
80,1.7049955943723871,1.0,288,linear_z,body_phi,3.4560693927519986e-06,True,5.618621350886733e-16
80,1.7049955943723871,1.0,288,linear_z,free_q,0.010555498203336055,True,5.618621350886733e-16
80,1.7049955943723871,1.0,288,quadratic,body_phi,3.4835308124198862e-06,True,6.115817498286921e-16
80,1.7049955943723871,1.0,288,quadratic,free_q,0.006365662273946966,True,6.115817498286921e-16
80,1.7049955943723871,1.0,384,linear_z,body_phi,3.8161196933097845e-06,True,5.866321791160154e-16
80,1.7049955943723871,1.0,384,linear_z,free_q,0.014594382999156429,True,5.866321791160154e-16
80,1.7049955943723871,1.0,384,quadratic,body_phi,2.1521289361259594e-06,True,6.803882673796919e-16
80,1.7049955943723871,1.0,384,quadratic,free_q,0.0038591983432976623,True,6.803882673796919e-16
80,1.7049955943723871,1.5,192,linear_z,body_phi,2.1507104286889755e-06,True,5.316094964681552e-16
80,1.7049955943723871,1.5,192,linear_z,free_q,0.0033829331673042137,True,5.316094964681552e-16
80,1.7049955943723871,1.5,192,quadratic,body_phi,1.9832803809608954e-05,True,5.845019541925648e-16
80,1.7049955943723871,1.5,192,quadratic,free_q,0.018581941655755736,True,5.845019541925648e-16
80,1.7049955943723871,1.5,288,linear_z,body_phi,2.6204657967436815e-06,True,5.363089905962792e-16
80,1.7049955943723871,1.5,288,linear_z,free_q,0.0061512680465290685,True,5.363089905962792e-16
80,1.7049955943723871,1.5,288,quadratic,body_phi,8.770781500420349e-06,True,5.83629765474083e-16
80,1.7049955943723871,1.5,288,quadratic,free_q,0.011608635699429094,True,5.83629765474083e-16
80,1.7049955943723871,1.5,384,linear_z,body_phi,3.0029904709030373e-06,True,5.859629194407347e-16
80,1.7049955943723871,1.5,384,linear_z,free_q,0.009116814489675776,True,5.859629194407347e-16
80,1.7049955943723871,1.5,384,quadratic,body_phi,4.845828360733357e-06,True,6.916695215690428e-16
80,1.7049955943723871,1.5,384,quadratic,free_q,0.007664236837508188,True,6.916695215690428e-16
