outer_iteration,jvp_call,direction_norm,maximum_unit_displacement_ratio,signed_finite_difference_step,source_residual_norm,perturbed_residual_norm,product_norm
1,1,1.0,84.74282771915338,1.180040868253895e-05,0.031659821445572424,0.031660585504562286,12.15674890175818
1,2,1.0,183.08613316905158,5.461910100404248e-06,0.031659821445572424,0.03166040348271435,19.89202308004724
1,3,1.0,266.7443334515938,3.748908128844921e-06,0.031659821445572424,0.03166036939526312,24.106081437531717
1,4,1.0,325.76461096236864,3.0697011472357784e-06,0.031659821445572424,0.03166033791323025,27.467626910089532
1,5,1.0,365.6338162260963,2.7349767872171643e-06,0.031659821445572424,0.031660330900000845,29.200373851562695
1,6,1.0,392.9955819979902,2.544557867332753e-06,0.031659821445572424,0.03166032803491792,31.54646176473368
1,7,1.0,412.440843951152,2.4245901313266552e-06,0.031659821445572424,0.03166032272675804,32.81465480387551
1,8,1.0,426.7965087457881,2.3430369731436297e-06,0.031659821445572424,0.03166032989784825,34.97272782204573
1,9,1.0,437.77876781860436,2.2842587935063006e-06,0.031659821445572424,0.03166032400994317,36.225074870106056
1,10,1.0,446.44870955463017,2.2398989594965642e-06,0.031659821445572424,0.03166033370583513,38.125453912387876
1,11,1.0,453.48134085942684,2.205162395667315e-06,0.031659821445572424,0.03166032653275886,39.36476240366598
1,12,1.0,459.3193470015659,2.1771345068044584e-06,0.031659821445572424,0.031660332819750545,40.38409272089862
1,13,1.0,464.26168273022824,2.1539576432825645e-06,0.031659821445572424,0.031660322804382926,41.39188429081097
1,14,1.0,468.5157673768,2.134399884979235e-06,0.031659821445572424,0.03166031263931098,39.50493582081426
1,15,1.0,472.22907588093506,2.1176163245232573e-06,0.031659821445572424,0.03166029347350881,39.24356920790955
1,16,1.0,475.5087938800099,2.103010528659835e-06,0.031659821445572424,0.031660236613634866,26.49053971967137
1,17,7.007987366055099e-05,488.3230382709085,2.0478247422871474e-06,0.031659821445572424,0.031659407615033414,0.0005814834937344954
