outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,0.000353066810513923,0.00016118940691908751,0.45654080791241947
1,1,-0.000576629603416543,-0.0002632549450100066,0.45654080791241947
1,2,-0.0005315312311394664,-0.00024266569769509496,0.45654080791241947
1,3,9.236186824130115e-05,4.216696194718407e-05,0.45654080791241947
1,4,1.360914184937156e-05,6.21312861490681e-06,0.45654080791241947
1,5,0.0001647584428046942,7.521895258844725e-05,0.45654080791241947
1,6,0.00011533503073026952,5.265514811020097e-05,0.45654080791241947
1,7,7.596849224767223e-05,3.468271682664065e-05,0.45654080791241947
1,8,2.6207075133606806e-05,1.196459925451833e-05,0.45654080791241947
1,9,5.51292602520267e-07,2.5168757015074304e-07,0.45654080791241947
1,10,-1.2056309406736517e-05,-5.504197236993592e-06,0.45654080791241947
1,11,-2.4973596559814842e-05,-1.1401465949896688e-05,0.45654080791241947
1,12,-2.292906591882965e-05,-1.046805427925961e-05,0.45654080791241947
1,13,-1.8127683112404504e-05,-8.276027093717474e-06,0.45654080791241947
1,14,-1.2854806547698101e-05,-5.8687437668439506e-06,0.45654080791241947
1,15,-9.015106248730326e-06,-4.1157638902116444e-06,0.45654080791241947
