radius,stations,dt_s,duration_s,history_duration_s,max_norm,final_norm,max_solve_residual,max_rhs_replay_error
3.0,81,0.03456841270825927,2.2123784133285933,4.424756826657187,3.5414631129852457e+62,3.5414631129852457e+62,1.7868447280274778e-14,0.0
3.0,161,0.017284206354129635,2.2123784133285933,4.424756826657187,6.951553141444705,5.768104168023537,1.5033173748659402e-14,0.0
6.0,81,0.03456841270825927,2.2123784133285933,4.424756826657187,4.6956445054685266e+30,4.6956445054685266e+30,1.5959283224494755e-14,0.0
6.0,161,0.017284206354129635,2.2123784133285933,4.424756826657187,4.335344212116231,3.625170485111187,1.4024634792441548e-14,0.0
