run,pseudo_cfl,accepted_steps,added_pseudo_time,root_relative_mismatch,kinematic_rms,root_body_eta,interface_s_lambda,measured_s_lambda,solved_dipole_coefficient,body_vertical_force_coefficient,computed_pressure_peak,computed_peak_eta,free_surface_nrmse,pressure_nrmse
self_similar_wedge_20deg_dt_cfl020_from160_4steps_v64,0.2,4,0.003271137371325325,0.002907379193250768,0.34474497723395653,0.3599086377141605,2.7279173626845044,2.735848452865681,6.758320736224427,32.051463215271575,13.96556682451261,0.3174114927855929,0.27469428659157347,0.35129901441890754
self_similar_wedge_20deg_dt_cfl010_from160_8steps_v65,0.1,8,0.003272000370364847,0.007897189982402733,0.3446954436406223,0.3599829965677732,2.7051280871411056,2.7264909975719926,6.758926627649325,32.06041067139988,13.968335980107362,0.3174835279250302,0.2746905722892615,0.3511531016468082
self_similar_wedge_20deg_dt_cfl005_from160_16steps_v66,0.05,16,0.003272216693064947,0.011028639793868433,0.34465594648990294,0.3600212848460149,2.692645312251597,2.7223415274930685,6.759228915659711,32.06455907182347,13.969674753005311,0.317520619694577,0.2746887356929744,0.351087774118267
