coarse_cfl,fine_cfl,pseudo_time_relative_difference,kinematic_rms_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,free_surface_nrmse_relative_change,pressure_nrmse_relative_change,kinematic_rms_trajectory_relative_l2,root_body_eta_trajectory_relative_l2,free_surface_eta_relative_l2,pressure_curve_relative_l2
0.2,0.1,0.0002637527328353567,0.00014368184195643927,0.0002065621274385199,0.008354093073029204,0.003420312000062219,8.964314280613107e-05,0.0002790811452794586,0.00019824520248479225,0.00022689410032740684,1.3521585607143798e-05,0.00041535206792627264,0.002398341438501922,0.00023938664495050713,0.0006848346235011361,0.0002834810179194884
0.1,0.05,6.610891649032562e-05,0.00011458564784674205,0.00010635004054852258,0.004614485705444273,0.0015219085933602548,4.4722262577237104e-05,0.00012937649990121675,9.583422102657064e-05,0.00011681688446716571,6.686055046600087e-06,0.00018603716793270987,0.0017490871966886197,0.0001180197931793695,0.00032585219285872157,0.00012439927058850418
