coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.12399678969430199,0.34567090774191106,0.0,0.0,7.810375042514465e-05,0.0002981630731386215,2.4318818013203317e-05,4.226206515813214e-05,0.0,False,0.003163534423250151,6.074523447899129e-05,7.150173904054634e-05,0.0038646608482144724
640,1280,0.0,0.09787174919928579,0.0871875590601368,0.0,0.0,3.4943805870737716e-05,0.00021457664260469888,9.195080462708415e-06,1.045718014425121e-05,0.0,False,0.004358348467165211,1.7146724849648418e-05,2.2881940517216046e-05,0.001723444645129677
