step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_leading_panel_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.5096802787075694,0.4903197212924306,0.5058623442969549,0.9922735408513191,0.5096802787075694,1.0,1.0133979426005796e-08,252798.77639077563,1.000244413710262,0.30227489121024526,21.359774051015243,1.011026974662015,7.028444590744542,7.632694635846145,False,False,displacement_limit
0.75,0.5792098988022539,0.42079010119774607,0.5793513989327027,1.0003363855961716,0.5792098988022538,1.0,5.83003588394072e-09,252782.72156494568,1.000180889866995,0.22663835799710905,21.300309543815647,1.0082123278090014,7.006422817361131,7.627402333523812,False,True,
0.5,0.6840732054327894,0.3159267945672106,0.6862040264284596,1.0067904663384228,0.6840732054327893,1.0,2.656745964829043e-09,252767.68536551177,1.0001213964046376,0.1510530313515123,21.241666839591996,1.0054365795405211,6.9842548311767185,7.622038228614401,False,True,
0.25,0.8242710061490408,0.1757289938509592,0.8264202267842252,1.0123817458415085,0.8242710061490407,1.0,6.851711274697649e-10,252756.72504982635,1.0000780299188763,0.07552089302384907,21.183836437000593,1.0026992801273424,6.961946673653912,7.616602257362817,False,True,
