outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,k_contribution_endpoint_average,k_contribution_within_panel_slope,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
0,4.550182959803983,-0.0366617720608677,0.0030286833331291,0.00151434166656455,9.580376557503513e-05,-0.022873847336845,1.5846461656462418e-06,0.0006423343881565109,0.0006423343881565109,-0.0937922443477976,0.0480445496741079,6.662152034121118e-06,1.5846461656462208e-06,5.077505868474897e-06,-0.1124843740147116,0.08542880900793594,1.0440285068417414e-05,1.0582089680405771e-06,0.09198186248214499
1,4.547261126947741,-0.0376651545718905,0.0031503070043673,0.00460383683531275,0.0002912585149404351,0.033958855246049,3.632946164927866e-06,0.0014726102915869684,0.002114944679743479,0.1400264121562529,-0.0721087016641548,1.544694042507505e-05,3.632946164927876e-06,1.1813994260147172e-05,0.08542880900793594,-0.016824947334952618,6.451645028377328e-06,3.1700817784634127e-06,0.0753217812849451
2,4.54420260519179,-0.0386495465120716,0.0032760041959392,0.007816992435466,0.0004945365549428243,-0.0109097263767816,3.8991699603243527e-07,0.0001580523781952162,0.002272997057938695,0.0032130796207903,-0.0250325323743543,6.077206599732024e-07,3.899169960324638e-07,2.1780366394073854e-07,-0.016824947334952618,-0.03877887148079144,2.663754170363997e-06,9.456010044543673e-07,-0.061262403879186904
3,4.541021060804307,-0.0396689050283726,0.0034058754577603,0.011157932262315751,0.0007058987746048748,-0.0140436930139735,6.717248547990348e-07,0.00027228284961703015,0.0025452799075557256,-0.0862949362535412,0.0582075502255945,6.598223061833609e-06,6.717248547990207e-07,5.9264982070345885e-06,-0.03877887148079144,0.008893707064745796,1.405503732546721e-06,2.663884796274214e-06,-0.0671534619280902
4,4.537730024769193,-0.0407778304578402,0.003540021939797,0.0146308809610944,0.0009256124431501828,-0.0120962206075814,5.179708877743102e-07,0.00020995886683997504,0.0027552387743957005,-0.0089459117024957,-0.0152465295126671,5.296818068674273e-07,5.179708877743102e-07,1.1710919093117107e-08,0.008893707064745796,-0.001750982144580877,7.857815203392477e-08,8.745473357528448e-07,0.021440758343443
5,4.534315649811552,-0.0419478267919261,0.0036785456638585,0.018240164762922152,0.0011539512565624322,0.0072898295771111,1.9548385839733643e-07,7.923914328655159e-05,0.002834477917682252,0.0061942288307759,0.008385430323446,1.969556947852183e-07,1.954838583973284e-07,1.4718363878898703e-09,-0.001750982144580877,-0.018866662154320757,4.807271447639761e-07,1.2535582944201682e-06,-0.06671355406446511
6,4.530774962641674,-0.0431829499425164,0.0038215488355354,0.021990212012619102,0.0013911953709770557,-0.0245504594965337,2.3033432568887106e-06,0.0009336573764558137,0.0037681352941380656,-0.0583281237410191,0.0092272047479518,3.7567172611506687e-06,2.3033432568887017e-06,1.4533740042619677e-06,-0.018866662154320757,-0.009583192196279252,8.007308638218223e-07,1.4888145711053983e-06,-0.0293231128832638
7,4.527111588254663,-0.0445070350691528,0.0039691364504811,0.025885554655627353,0.0016376314967503228,-0.0060048847099467,1.4312166388606197e-07,5.8014191683418626e-05,0.0038261494858214838,-0.020095908135312,0.0080861387154183,4.058215281229047e-07,1.4312166388606912e-07,2.6269986423683557e-07,-0.009583192196279252,-0.01471151782324049,5.943776967553693e-07,5.167617900310157e-07,-0.0555275377148944
8,4.523321330276281,-0.0459203573755566,0.0041214116274885,0.029930828694612152,0.0018935529273458901,-0.0126668988955001,6.612818459237648e-07,0.0002680497887219035,0.004094199274543388,-0.0474413989994761,0.0221076012084757,2.3225759678400337e-06,6.612818459237754e-07,1.661294121916258e-06,-0.01471151782324049,-0.009565772482796732,6.163705614942691e-07,1.4257088863759389e-06,-0.0610537656002513
9,4.519406880722158,-0.0474420988291126,0.0042784800434654,0.0341307745300891,0.002159259560884344,-0.0072077877082834,2.2227646652065466e-07,9.009949427158702e-05,0.004184298768814975,-0.0389461643917756,0.0245305889752085,1.6588824677655816e-06,2.2227646652066403e-07,1.4366060012449177e-06,-0.009565772482796732,-0.004737312534541015,2.2713336310174946e-07,1.2263764898306278e-06,-0.0654767908035593
