iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,jacobian_condition_number
1,0,0,-0.1379074385519316,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,0,1,-0.196012473310452,0.00014858942882472787,1.303304289289826,23.205589296665746
1,0,2,-0.1989596533446175,0.0001486955762366967,1.239930412791357,23.205589296665746
1,0,3,-0.20412130302028697,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,1,0,-0.027935635483194353,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,1,1,-0.038264725244195254,0.00014858942882472787,1.303304289289826,23.205589296665746
1,1,2,-0.034572990165251574,0.0001486955762366967,1.239930412791357,23.205589296665746
1,1,3,-0.028557970126475346,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,2,0,-0.10734952238228489,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,2,1,-0.15456050314183448,0.00014858942882472787,1.303304289289826,23.205589296665746
1,2,2,-0.16274686208197742,0.0001486955762366967,1.239930412791357,23.205589296665746
1,2,3,-0.17647792734503032,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,3,0,0.006266262489241159,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,3,1,0.009502395071727439,0.00014858942882472787,1.303304289289826,23.205589296665746
1,3,2,0.01143079637831636,0.0001486955762366967,1.239930412791357,23.205589296665746
1,3,3,0.014679022743056401,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,4,0,-0.14128027194377019,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,4,1,-0.20314324602775696,0.00014858942882472787,1.303304289289826,23.205589296665746
1,4,2,-0.21313690512545616,0.0001486955762366967,1.239930412791357,23.205589296665746
1,4,3,-0.2300168989361695,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,5,0,0.005748154268603268,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,5,1,0.008516486064846033,0.00014858942882472787,1.303304289289826,23.205589296665746
1,5,2,0.009676015082070484,0.0001486955762366967,1.239930412791357,23.205589296665746
1,5,3,0.011618079108247662,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,6,0,-0.1852959300701271,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,6,1,-0.2653561192956092,0.00014858942882472787,1.303304289289826,23.205589296665746
1,6,2,-0.2752509902171474,0.0001486955762366967,1.239930412791357,23.205589296665746
1,6,3,-0.2921007547892722,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,7,0,0.009898817708432851,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,7,1,0.014110370538094365,0.00014858942882472787,1.303304289289826,23.205589296665746
1,7,2,0.014435244500157601,0.0001486955762366967,1.239930412791357,23.205589296665746
1,7,3,0.014973968549870686,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,8,0,-0.23697343402752552,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,8,1,-0.33765418400092073,0.00014858942882472787,1.303304289289826,23.205589296665746
1,8,2,-0.34521417296078877,0.0001486955762366967,1.239930412791357,23.205589296665746
1,8,3,-0.35837711776470865,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,9,0,0.007671568757841283,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,9,1,0.01066367838262664,0.00014858942882472787,1.303304289289826,23.205589296665746
1,9,2,0.010103674544118346,0.0001486955762366967,1.239930412791357,23.205589296665746
1,9,3,0.009184850061523052,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,10,0,-0.2837310130496647,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,10,1,-0.4021979560336351,0.00014858942882472787,1.303304289289826,23.205589296665746
1,10,2,-0.4050629906758627,0.0001486955762366967,1.239930412791357,23.205589296665746
1,10,3,-0.4107507447393766,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,11,0,-0.0060370479589309895,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,11,1,-0.009010950955914384,0.00014858942882472787,1.303304289289826,23.205589296665746
1,11,2,-0.01041886983715729,0.0001486955762366967,1.239930412791357,23.205589296665746
1,11,3,-0.012695911130369336,0.00014887273366233616,1.1397515612858788,23.205589296665746
1,12,0,-0.31682123225520004,0.00021008718170817755,0.9368323606247645,23.205589296665746
1,12,1,-0.44674321557054714,0.00014858942882472787,1.303304289289826,23.205589296665746
1,12,2,-0.44292832322961484,0.0001486955762366967,1.239930412791357,23.205589296665746
