iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.1951308361565452,0.012205326086528632,0.19754189945514752,0.194775964961915,0.002765934493232536,23.205589296665746,21.617778437711056,13.185024398432537,21.586615316732914,0.9985584494231017,13.17801789396473
