step_factor,source_formal_exact_objective,source_root_relative_mismatch,secant_parameter_ratio,secant_tangential_fraction,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
0.1,0.0043944642489666275,2.970457728224651e-07,1.0,0.9827906339822223,0.0044627672713337925,-0.015542969176100745,0.20025894991481366,253431.29262306791,1.0000326482985558,4.389682912505455e-07,22.023365299813644,1.0085627943342412,5.686151428212769,False,insufficient_objective_decrease
0.075,0.0043944642489666275,2.970457728224651e-07,1.0,0.9827906339822223,0.0044234570224918,-0.006597567276145178,0.15017490115022805,253427.23445830887,1.0000166348962278,2.4635847637502603e-07,21.974567698313436,1.0063281020128876,5.677015588606588,False,insufficient_objective_decrease
0.05,0.0043944642489666275,2.970457728224651e-07,1.0,0.9827906339822223,0.004399086759115292,-0.0010518939025961499,0.10010588629860477,253424.24722019286,1.0000048473398715,1.0920075469894494e-07,21.927141975169263,1.004156235034047,5.6685276353149066,False,insufficient_objective_decrease
0.03125,0.0043944642489666275,2.970457728224651e-07,1.0,0.9827906339822223,0.0043905822910447895,0.0008833745598797192,0.0625646237988624,253422.53130800382,0.9999980763993421,4.291275893332389e-08,21.892470407853956,1.0025684462315896,5.662569969992526,True,
0.025,0.0043944642489666275,2.970457728224651e-07,1.0,0.9827906339822223,0.0043896133050036435,0.0011038760786652667,0.05005295795376622,253421.9573107746,0.9999958114226563,2.6708820088784928e-08,21.881083651602662,1.0020469882914942,5.660659450606331,True,
