iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio
27,0.01717605708034289,0.8867672562756167,5.927624536422369,0.010101161621091348,3.773051671841033,0.23390991710003295,0.5851474239349398,59592.67801520072,0.0006788991030435773,0.2038273915769253
28,0.01779045502386809,0.841610080882429,5.935218276742611,0.009672178266933869,3.841972613579347,0.23471523097838953,0.5736848412976572,32200.02450594404,0.0006143979435252016,0.19487084209154412
29,0.018423474737781307,0.8128728336790939,5.9426722722121,0.009178288459319893,3.904607827192643,0.23549736568945034,0.5409908491605461,31927.167013438982,0.0006330197139132162,0.1952199752143975
30,0.019064239464640566,0.7992722792513806,5.949776178134114,0.008624173033164494,3.959389061184603,0.23623421816506496,0.505316118921128,31669.74543520655,0.00064076472685926,0.1961003522564851
31,0.01971349692037349,0.8049630152959828,5.9634685027023595,0.017902779416053848,0.8456074643154654,0.2395688261947726,1.0485741041275132,60503.48337027608,0.0006492574557329239,0.19224079862252044
32,0.020322146845051826,0.7986697652190988,5.970548027974524,0.01614753982772925,1.550274400720396,0.2404195482523197,0.9444456038679314,60443.65145038133,0.0006086499246783349,0.18715729179674018
33,0.020958379465058054,0.7950405217995005,5.977615566524641,0.014723170684620087,2.0729192076023315,0.24127985534338814,0.8615562880279537,60522.42503937588,0.0006362326200062256,0.192280813586178
34,0.021614818477021267,0.7934887132499022,5.984568188978365,0.013533538037122324,2.4800342838951037,0.2421151638586636,0.7929449511371222,31714.94425228794,0.0006564390119632147,0.1978529537027644
35,0.022274880280906725,0.7964503152308855,5.9912196443426255,0.012521157754011051,2.8054023902333567,0.24289536614196305,0.7351746092321817,60832.67169082962,0.0006600618038854567,0.19801060861664135
36,0.02293963884172104,0.8057744573041843,5.997589815965277,0.011620600018389762,3.0700370178303964,0.243620940517979,0.6843779576651685,31954.551685068887,0.0006647585608143123,0.19824794143572325
37,0.02360959221530961,0.8237874377257391,6.003690750998649,0.010789007145610848,3.288294275914562,0.24429396360432376,0.6379781908100697,32131.923123267818,0.0006699533735885698,0.1985302426837268
38,0.02428485156326051,0.8545542750305276,6.0095290094149325,0.009998369162993261,3.470422601042192,0.24491631899760957,0.5942612284841943,32358.115572490664,0.0006752593479509006,0.19884055155987226
39,0.02496520541496836,0.9057820927374973,6.015107652762976,0.00923036199562832,3.623855205869915,0.24548881850986493,0.552073473501959,62398.44887939842,0.000680353851707849,0.19917176448962637
40,0.025650138410744105,0.9933686643848121,6.020423190648007,0.008472920585652124,3.7539392377650396,0.24601079279031368,0.510615657154586,32968.13693055069,0.0006849329957757462,0.19952184724650454
