outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,k_contribution_endpoint_average,k_contribution_within_panel_slope,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
10,4.516188106374283,-0.0511133032377674,0.0044342610771064,0.0384366278043366,0.0024350578992277175,-0.0023637699788181,2.4776028090032256e-08,1.959813190980484e-05,0.015953491297064942,-0.0571524407258259,0.0524249007681894,4.461695359314223e-06,2.4776028090035412e-08,4.4369193312241865e-06,-0.010701670765529052,-0.0023834141718705975,2.1537639730177637e-07,3.866286903549221e-06,-0.1003548306677994
11,4.5121310516543005,-0.0530997950607011,0.0046010037742645,0.04295426023002205,0.0027212613762853874,-0.0158780273968122,1.1599671317544836e-06,0.0009175477512599455,0.016871039048324887,-0.04792992989961,0.0161738751059852,2.735541695245494e-06,1.1599671317545126e-06,1.5755745634909815e-06,-0.0023834141718705975,-0.014042459048978613,3.6246756069065794e-07,2.471142697192666e-06,-0.0743138584011741
12,4.507967575275846,-0.0552517197003671,0.0047728379632175,0.047641181098763044,0.003018189705757499,0.0045850967692073,1.003399088865475e-07,7.937005734052657e-05,0.016950409105665417,-0.0581399832951889,0.0673101768336024,6.359814550634918e-06,1.0033990888652331e-07,6.259474641748396e-06,-0.014042459048978613,-0.006534658066242448,5.276453196017512e-07,6.588547849998747e-06,-0.15331473440408938
13,4.503716536032766,-0.0576081022768393,0.0049499052795997,0.05250255272017165,0.003326169933056651,-0.0108333458050324,5.809277210734753e-07,0.0004595207135820397,0.017409929819247456,-0.086004557570487,0.0643378659604212,9.90442258770822e-06,5.809277210735293e-07,9.323494866634692e-06,-0.006534658066242448,0.005284528825558874,5.9556290199865544e-08,8.431006663630913e-06,-0.1078973692195894
14,4.499392419209956,-0.0601983756684888,0.0051322646307564,0.0575436376753497,0.0036455354560487423,0.0014452555706556,1.0720087877379159e-08,8.479716585004203e-06,0.01741840953583246,-0.0435595032591682,0.0464500144004804,3.4757314596002307e-06,1.072008787738655e-08,3.465011371722845e-06,0.005284528825558874,-0.013974114808907619,2.555106792416528e-07,5.27846019150034e-06,-0.1381085023683196
15,4.494999708784516,-0.0630281483719862,0.0053200626114087,0.06276980129643225,0.003976626182138345,-0.0072567537719225,2.8015702577611855e-07,0.0002216075283200011,0.017640017064152462,-0.0916584879678392,0.0771449804239936,1.2912916550313631e-05,2.8015702577614126e-07,1.263275952453749e-05,-0.013974114808907619,-0.008761285642839884,6.995301068477223e-07,1.1954489167791737e-05,-0.1756062641342625
16,4.490576687622869,-0.0661523621348256,0.0055133957638949,0.06818653048408405,0.004319789720404849,-0.0042167329164501,9.80327885751618e-08,7.754509782603046e-05,0.01771756216197849,-0.0984612837102689,0.0900278178773685,1.642142482101531e-05,9.803278857516653e-08,1.6323392032440144e-05,-0.008761285642839884,0.001455275581677677,1.2152970257140494e-07,1.4603566651836311e-05,-0.1782879258413715
17,4.486160203003333,-0.0696133549756287,0.005712347674823,0.073799402203443,0.0046753793857405475,0.0034097949632765,6.641576237379072e-08,5.253565531819305e-05,0.017770097817296684,-0.088260107964003,0.0950796978905557,1.606740822209544e-05,6.641576237378481e-08,1.600099245972166e-05,0.001455275581677677,4.844515990279494e-05,4.171299100654841e-09,1.6287852564798397e-05,-0.1938095356732918
18,4.481788265463013,-0.0734432901373332,0.005917082515041,0.07961411729837499,0.005043756341069477,0.000300514806955,5.343666876748207e-10,4.2269038423757236e-07,0.01777052050768092,-0.0987298377827361,0.0993308673966471,1.934349827975415e-05,5.34366687676589e-10,1.934296391306647e-05,4.844515990279494e-05,-0.0013506511840166758,3.4736687372403388e-09,1.962256401297071e-05,-0.2070835373368234
19,4.477516515637879,-0.0776836815563371,0.0061275836726721,0.08563645039223154,0.005425286423433293,0.0068658595849169,2.888544649204377e-07,0.00022848730578103988,0.017999007813461962,-0.1077526699401763,0.1214843891100092,2.712237531059691e-05,2.888544649203999e-07,2.6833520845676513e-05,-0.0013506511840166758,0.007741007138682548,1.047654420619037e-07,2.482982910064956e-05,-0.2260367242276468
20,4.473423569912324,-0.0823820336372192,0.0063442259602203,0.09187235520867774,0.005820346816332961,0.0085577229591717,4.6461699163958444e-07,0.00036751754787332476,0.018366525361335286,-0.1045523351176376,0.1216677810359825,2.7520383278267296e-05,4.6461699163966544e-07,2.705576628662763e-05,0.007741007138682548,0.014031046330718852,7.72743391334936e-07,2.5606507053282095e-05,-0.21282804827150448
21,4.46959079457365,-0.0875696761697037,0.0065665526411469,0.09832774450936135,0.00622931210822171,0.0209839990386151,2.8914384074650787e-06,0.0022871620548967045,0.02065368741623199,-0.091160267235522,0.1331282653127532,3.041916353590298e-05,2.8914384074652185e-06,2.7527725128437763e-05,0.014031046330718852,0.022239121562200082,2.1964832589091625e-06,2.560307621467553e-05,-0.2127011578942763
22,4.466114362335753,-0.0932664361114138,0.0067957909442346,0.1050089163020521,0.006652581293872108,0.0139463432343691,1.3217846659464934e-06,0.0010455473389618271,0.021699234755193815,-0.0795728925815231,0.1074655790502618,2.1133435005911547e-05,1.3217846659465406e-06,1.9811650339965014e-05,0.022239121562200082,0.01649576686474128,2.567767446934987e-06,2.1246753034347683e-05,-0.1733399589945111
23,4.463082527012872,-0.0994707594442061,0.0070299143810931,0.11192176896471595,0.007090528050494649,0.0250186618048129,4.400258480943539e-06,0.003480656618300463,0.02517989137349428,-0.0658743799442493,0.1159117035538743,2.3759576572767812e-05,4.400258480943397e-06,1.9359318091824415e-05,0.01649576686474128,0.028630459711872926,3.6651511622796472e-06,1.690340040746229e-05,-0.1600288778523539
24,4.460614140662847,-0.1061709706798273,0.0072727364754852,0.11907309439300509,0.007543582661912428,0.0151474820312307,1.6687018343485414e-06,0.0013199629314616847,0.026499854304955966,-0.0441171742984796,0.074412138360941,1.01833780386381e-05,1.6687018343485419e-06,8.514676204289557e-06,0.028630459711872926,0.018031093731734137,4.026822227870531e-06,1.0592626367982395e-05,-0.0945813018842551
25,4.45878074781932,-0.1133273724561505,0.0075187135699491,0.12646881941572224,0.008012120607768635,0.0177615502498635,2.3719486244143396e-06,0.0018762394785649375,0.028376093783520902,-0.0201691635233141,0.0556922640230412,5.977770890704824e-06,2.3719486244143527e-06,3.605822266290472e-06,0.018031093731734137,0.01799711919112693,2.4398836639950336e-06,3.609532302977813e-06,-0.0621479893768136
26,4.457676030471743,-0.1208811555851107,0.0077755009048455,0.13411592665311955,0.008496584254773716,0.0211914162139441,3.4917917863666486e-06,0.002762048694089028,0.031138142477609928,-0.0064557253537724,0.0488385577816607,5.472897243192776e-06,3.4917917863666647e-06,1.9811054568261102e-06,0.01799711919112693,0.03589469350040783,5.853206316830627e-06,1.16365795175693e-06,-0.004146326181190901
27,4.457389471798852,-0.1287705139136593,0.0080340094354055,0.14202068182324504,0.008997370552064433,0.0407659094631256,1.3351393893891204e-05,0.010561110835094393,0.041699253312704326,0.0446922316004698,0.0368395873257805,1.3392678005175498e-05,1.335139389389091e-05,4.1284111284591814e-08,0.03589469350040783,0.055823377600358826,1.7161826592365505e-05,7.251238531594156e-07,0.047661814483332905
28,4.457953358203161,-0.136908325553783,0.0083049937938728,0.1501901834378842,0.009514929208373931,0.0500996268595921,2.084530696105206e-05,0.016488884902718864,0.058188138215423194,0.0845014018091134,0.0156978519100707,2.4121577514079085e-05,2.084530696105202e-05,3.276270553027062e-06,0.055823377600358826,0.0448356497082833,2.1120602392134734e-05,2.313842866664844e-06,0.0731900295662849
29,4.459343479600983,-0.1452263988554205,0.008576772268271,0.15863106646895608,0.010049680566008634,0.0383822577113397,1.2635281239246954e-05,0.009994657236599936,0.06818279545202313,0.0888878814763556,-0.0121233660536779,1.9927876358362774e-05,1.2635281239246391e-05,7.292595119116379e-06,0.0448356497082833,0.047321406050801346,1.821488276943867e-05,8.16395842799151e-06,0.1284520069809769
30,4.461565284996,-0.153646227656031,0.0088613000958074,0.1673501026509953,0.010602053631533688,0.0634161649146953,3.563669283450641e-05,0.028189046463054132,0.09637184191507726,0.116328640927299,0.0105036889020917,4.390644242149226e-05,3.563669283450646e-05,8.269749586985793e-06,0.047321406050801346,0.07608380037411495,3.434773593209638e-05,1.3401970067877081e-05,0.13183593250015502
31,4.464630467394489,-0.1621058105718698,0.0091483389171045,0.17635492215745124,0.011172531795797656,0.0660800112153738,3.994684289112773e-05,0.031598426249586635,0.1279702681646639,0.1423396214022467,-0.0101795989715007,5.768098371120414e-05,3.994684289112677e-05,1.7734140820077367e-05,0.07608380037411495,0.06212917083568741,4.3838236237485956e-05,1.4721248087508695e-05,0.1463869544401554
32,4.468452760547619,-0.1705738460392892,0.0094457281367906,0.1856519556843988,0.011761522459713921,0.0576440294028759,3.138658779595348e-05,0.02482716299757659,0.15279743116224048,0.1362073554686547,-0.0209192966629023,5.08202169079254e-05,3.138658779595381e-05,1.9433629111971588e-05,0.06212917083568741,0.05134249365982475,3.0496956709412905e-05,1.6864785673604405e-05,0.14859692948657818
33,4.472996554259213,-0.1790209488273755,0.0097478402391455,0.19524873987236685,0.012369503088583207,0.0495950431605396,2.397645368911135e-05,0.01896565908066499,0.17176309024290548,0.1276776328236759,-0.0284875465025979,4.37869595413742e-05,2.3976453689110767e-05,1.981050585226344e-05,0.05134249365982475,0.055920630385408086,2.8055171810612966e-05,2.1147886979518055e-05,0.16296459668755311
34,4.478242205867103,-0.1874154518259413,0.0100599001222309,0.20515261005305505,0.012996938394281114,0.0536212829321693,2.8924647179160102e-05,0.02287973878629091,0.1946428290291964,0.1344770501849552,-0.0272344843206182,5.084736628577392e-05,2.8924647179159238e-05,2.1922719106614676e-05,0.055920630385408086,0.04026592431911624,2.347362821183082e-05,1.819106864494282e-05,0.1358303053062778
35,4.48413960329858,-0.1957563282572403,0.0103766899123954,0.2153709050703682,0.013644293311190353,0.0302470603384295,9.493474413260475e-06,0.007509450794830516,0.20215227982402692,0.1085958209856596,-0.0481017003088011,3.0726009291671636e-05,9.49347441326032e-06,2.1232534878411317e-05,0.04026592431911624,0.03383688559673944,1.4280929739927305e-05,2.0006436390573523e-05,0.1632993316242039
36,4.490666438792621,-0.2040272329745483,0.0107034798669562,0.225910989960044,0.0143120344330127,0.0409690697693183,1.796541288583629e-05,0.014210854551475804,0.21636313437550275,0.1151976313154028,-0.0332594917767652,3.762370711367948e-05,1.796541288583673e-05,1.9658294227842757e-05,0.03383688559673944,0.036831896322856994,1.337150088561022e-05,2.079930900113647e-05,0.1323883479897846
37,4.497808330161332,-0.212218195541528,0.0110360709358137,0.23678076536142895,0.015000662285297579,0.0250635834424981,6.9326745211964675e-06,0.005483827724945665,0.2218469621004484,0.0991288562130194,-0.049001689328024,2.711273585222106e-05,6.932674521196246e-06,2.0180061331024813e-05,0.036831896322856994,0.01854290350939076,8.767783709201e-06,1.5580579426797006e-05,0.1373338780680847
38,4.505522802022049,-0.2203435140815223,0.0113772952083795,0.24798744843352555,0.015710634093380377,0.0198057974988623,4.4629672061939436e-06,0.003530259963311505,0.2253772220637599,0.0883321887400607,-0.0487205937423356,2.2271719577805837e-05,4.462967206194056e-06,1.7808752371611782e-05,0.01854290350939076,0.020248912559037272,4.282912098361591e-06,1.825678376592874e-05,0.1328451210743959
39,4.5138088918937616,-0.2283890443528557,0.0117260411416558,0.25953911660854323,0.01644246158308697,0.0182810721813146,3.918814808196877e-06,0.003099828966210982,0.22847705102997087,0.0841245273320603,-0.04756238296943,2.0864353674049014e-05,3.918814808197111e-06,1.6945538865851895e-05,0.020248912559037272,0.014065970380293828,3.489242182729532e-06,1.540645123264465e-05,0.1219607336212557
40,4.522648542074983,-0.2363595751089475,0.0120824893393734,0.2714433818490578,0.017196626991560875,0.0122675046400964,1.8183139995847588e-06,0.0014383079276392818,0.22991535895761014,0.0743983506518257,-0.049863341371632,1.7365425042303265e-05,1.818313999584893e-06,1.5547111042718374e-05,0.014065970380293828,0.013172142007773127,2.2418487352219033e-06,1.5346322197465805e-05,0.12391978870500689
41,4.532033712223964,-0.2442526116933544,0.0124471281712797,0.28370819060438435,0.017973633746529258,0.0154392750319489,2.9670370469293443e-06,0.0023469614748456396,0.23226232043245582,0.0740564473333749,-0.0431778972694778,1.7223035359473993e-05,2.9670370469292083e-06,1.4255998312544785e-05,0.013172142007773127,0.014777939905934004,2.4336208268960277e-06,1.4675897713216674e-05,0.11276237627270269
42,4.541958371602696,-0.2520670193599954,0.0128194928588658,0.2963415011194571,0.018773986023001694,0.0139402595404387,2.4912227650618294e-06,0.001970586737671354,0.23423290717012718,0.0695844790032249,-0.0417039599223474,1.5722132290341282e-05,2.4912227650618464e-06,1.3230909525279439e-05,0.014777939905934004,0.014480115836186216,2.7435746357648893e-06,1.3166270191002304e-05,0.1108873632592155
43,4.552413524346887,-0.2598070740296006,0.013200081988402,0.309351288543091,0.019598189066891484,0.0167735227904328,3.7138571492997934e-06,0.0029377050284920938,0.2371706121986193,0.0691834033368681,-0.0356363577560019,1.5799832764882947e-05,3.7138571492999242e-06,1.2085975615583023e-05,0.014480115836186216,0.017868240272152548,3.4658221244504446e-06,1.2884662795243074e-05,0.1043107276170242
44,4.563396529399784,-0.2674719893353313,0.0135886920840177,0.32274567557930084,0.020446757472108244,0.0190614294531696,4.937289465428466e-06,0.0039054544928969256,0.2410760666915162,0.0686743698610223,-0.0305515109546834,1.6086557012128765e-05,4.937289465428387e-06,1.1149267546700375e-05,0.017868240272152548,0.02025068665545344,4.942698566076091e-06,1.16910903481961e-05,0.10014351926766929
45,4.574903236876525,-0.2750646999921889,0.0139854926954864,0.33653276796905285,0.02132020475790942,0.0227806880781757,7.257907783298294e-06,0.005741091090524915,0.2468171577820411,0.0695920083129859,-0.0240306321566343,1.7473376442532982e-05,7.257907783298358e-06,1.0215468659234626e-05,0.02025068665545344,0.02529500922098265,7.282568212563545e-06,1.1345929464183512e-05,0.09580100358790519
46,4.586932568767731,-0.2825857751763524,0.0143905400706617,0.35072078435212695,0.022219051595978784,0.0273755078701078,1.0784535963103746e-05,0.00853069578476839,0.2553478535668095,0.0717703714312709,-0.0170193556910538,2.023865986347693e-05,1.0784535963104337e-05,9.454123900372595e-06,0.02529500922098265,0.028009324291970755,1.0230982548876355e-05,1.0048516480086358e-05,0.0873083321841296
47,4.59948013049101,-0.2900431342649993,0.0148038242808401,0.36531796652787785,0.023143820125217915,0.0281844224734606,1.1759590580520476e-05,0.009301975545267422,0.26464982911207696,0.0702889764930758,-0.0139201315461545,2.0507631581893815e-05,1.1759590580520518e-05,8.7480410013733e-06,0.028009324291970755,0.028273870947177888,1.1723967819830585e-05,8.803119207316597e-06,0.0828778055464688
48,4.61254213676774,-0.2974459050079627,0.0152254599573509,0.3803326086469733,0.024095035801116924,0.0291525694860674,1.2939696788834045e-05,0.010235453544810603,0.27488528265688755,0.0689576740003143,-0.0106525350281792,2.0981004917603527e-05,1.2939696788834177e-05,8.04130812876935e-06,0.028273870947177888,0.029772816647738176,1.282808524618978e-05,8.347225671092044e-06,0.0794497944013243
49,4.626119936053252,-0.3047963815347126,0.0156554343969572,0.39577305582412736,0.025073227307867558,0.0311182290606411,1.5159848781638378e-05,0.011991620088402004,0.28687690274528954,0.0687972593731451,-0.0065608012518636,2.2568570849916604e-05,1.5159848781638036e-05,7.408722068278566e-06,0.029772816647738176,0.03242436251597987,1.5149891696813413e-05,7.93926651782093e-06,0.07542105111802411
50,4.640215565954277,-0.3120968983010304,0.0160938403511166,0.4116476931981643,0.02607892586529051,0.0330422950156366,1.7571146421261602e-05,0.013898985104433331,0.30077588784972287,0.0688602498661605,-0.0027756598348867,2.445354790483857e-05,1.7571146421261917e-05,6.88240148357665e-06,0.03242436251597987,0.032211139534742625,1.680906381338543e-05,6.8499404590623016e-06,0.0677395191063856
51,4.654827757648569,-0.3193577423968431,0.0165406507261461,0.42796493873679564,0.027112664772999773,0.0309330471674511,1.5826978002364458e-05,0.012519327210026356,0.3132952150597492,0.0649638592714989,-0.0030977649365964,2.221219943435261e-05,1.5826978002364614e-05,6.385221431987998e-06,0.032211139534742625,0.0297759128381788,1.5897101305366077e-05,5.936533197237801e-06,0.06463674033143249
52,4.669956342242719,-0.3265886630726208,0.0169959462748711,0.44473323723730424,0.02817497903033077,0.0292518298931803,1.454291373652708e-05,0.011503617154681692,0.32479883221443095,0.0615389753948361,-0.0030353156084752,2.0448777121068093e-05,1.454291373652723e-05,5.905863384540865e-06,0.0297759128381788,0.028380049798407088,1.4373325038923007e-05,5.653809792326752e-06,0.0613547281999641
53,4.685605109151247,-0.3337928231861364,0.0174597260978324,0.461961073423656,0.029266406166075593,0.0276278546900339,1.3326980205273647e-05,0.010541799318002424,0.3353406315324333,0.0583194125914889,-0.0030637032114206,1.880916965032946e-05,1.3326980205273891e-05,5.482189445055566e-06,0.028380049798407088,0.026572599462457634,1.318594577838667e-05,5.1644930640739355e-06,0.058381618521082194
54,4.701778066375495,-0.3409737363918152,0.0179320060147444,0.4796569394799444,0.030387484181644355,0.0261384892756797,1.2251516296194408e-05,0.009691094617564629,0.34503172614999794,0.0553179153096616,-0.0030409367583024,1.7340852143475954e-05,1.2251516296194313e-05,5.089335847281638e-06,0.026572599462457634,0.025889009637160666,1.2338906617925153e-05,4.970958494680307e-06,0.0563332549770467
55,4.718480329007617,-0.3481332062970303,0.0184128273321351,0.4978293561533842,0.03153875288799336,0.0254815131011201,1.1955587065662608e-05,0.009457011088322,0.35448873723832,0.0532923182187443,-0.0023292920165036,1.6702664865268045e-05,1.1955587065662842e-05,4.7470777996052045e-06,0.025889009637160666,0.02412302846782626,1.1518344462633397e-05,4.454587570125791e-06,0.0517560175305419
56,4.73571580922899,-0.3552766486109649,0.018902158915448,0.5164868492771757,0.032720752418289034,0.0229214769201608,9.931082850855524e-06,0.007855604256300061,0.36234434149462,0.0494267255140383,-0.0035837716737172,1.4357516096231892e-05,9.931082850855307e-06,4.426433245376583e-06,0.02412302846782626,0.022182458397020967,1.0138425204988537e-05,4.109296688638099e-06,0.0508036596096845
57,4.753489342932282,-0.3624078998477142,0.0194000467944019,0.5356379521321006,0.033934023377520946,0.0219458807871801,9.343483197585962e-06,0.007390805965263031,0.36973514745988306,0.0472198879359673,-0.0033281263616071,1.3474240989532398e-05,9.343483197585962e-06,4.130757791946433e-06,0.022182458397020967,0.02119111146255817,9.125753648952854e-06,3.971624217620712e-06,0.047994045352819696
58,4.771807219973572,-0.3695279453857906,0.019906456952135,0.5552912040053691,0.035179106751201165,0.0205330561513259,8.392689551090464e-06,0.0066387169203478875,0.37637386438023096,0.0446659189912126,-0.0035998066885609,1.2257163673481779e-05,8.392689551090422e-06,3.864474122391357e-06,0.02119111146255817,0.019959336686306613,8.429713369145694e-06,3.66977835629835e-06,0.0466528500318654
59,4.790675418517327,-0.3766388318672073,0.020421401991538,0.5754551334772056,0.036456542846527044,0.0200088610714324,8.1758006201467e-06,0.0064671552050089166,0.38284101958523986,0.0430530433433045,-0.0030353212004399,1.1790622506344933e-05,8.175800620146618e-06,3.614821886198316e-06,0.019959336686306613,0.020104805668278235,8.19481534923713e-06,3.6376878672991395e-06,0.045545752939266104
60,4.8101012388490085,-0.3837394729940239,0.0209448599931938,0.5961382644695715,0.037766871675583166,0.020473275312046,8.779142832396188e-06,0.006944406046808537,0.38978542563204843,0.0425104317388262,-0.0015638811147344,1.2169670680422121e-05,8.779142832396105e-06,3.390527848026017e-06,0.020104805668278235,0.02064030662587273,8.69347707185553e-06,3.4736303622625704e-06,0.0432906555776814
61,4.830091263223576,-0.3908309486932594,0.0214768211380473,0.617349105035192,0.03911063224509771,0.0206268446360746,9.137672637916309e-06,0.007228007372922907,0.39701343300497133,0.041726774462947,-0.0004730851907976,1.2324883284428644e-05,9.137672637916399e-06,3.1872106465122453e-06,0.02064030662587273,0.020242088978072902,8.974213899114889e-06,3.1280826251096994e-06,0.0410593095120856
62,4.850651199069851,-0.3979170935076418,0.0220172435159515,0.6390961373621915,0.040488361923210786,0.0203919713184825,9.1554852878317e-06,0.0072420973901539355,0.40425553039512524,0.040586224321288,0.0001977183156776,1.2148420233415382e-05,9.155485287831971e-06,2.9929349455834102e-06,0.020242088978072902,0.021041457489792113,9.38234121480282e-06,3.113953461877905e-06,0.0405900967837931
63,4.871788085892731,-0.4049982103966932,0.022566131047094,0.6613878246437142,0.0419005968746823,0.0214236667889122,1.03572561184089e-05,0.008192712362716192,0.4124482427578415,0.0407878150994707,0.0020595184783536,1.3177798641720864e-05,1.0357256118408853e-05,2.8205425233120128e-06,0.021041457489792113,0.020728035725751073,9.842913701657605e-06,2.7816288675905225e-06,0.037215777430114
64,4.893508077074555,-0.4120775630149523,0.0231233949131211,0.6842325876238218,0.043347870575015074,0.020727324306853,9.934318543217122e-06,0.007858163727313402,0.4203064064851549,0.0392752959084676,0.0021793527052382,1.2586011201543692e-05,9.934318543217027e-06,2.651692658326665e-06,0.020728035725751073,0.022107123928166404,1.0610660341831788e-05,2.8635346959135246e-06,0.0387382444216611
65,4.91581875365317,-0.4191540266050904,0.0236890625551341,0.7076388163579495,0.04483071455550958,0.0231011491855777,1.2641978409891071e-05,0.009999954777966492,0.4303063612631214,0.0409175971268993,0.005284701244256,1.5148485090341313e-05,1.2641978409891015e-05,2.5065066804502994e-06,0.022107123928166404,0.02210618271802217,1.1576942498563184e-05,2.529803272577656e-06,0.0330953815397537
66,4.938725994566833,-0.4262322839160795,0.0242630032168508,0.7316148492439418,0.046349657074826855,0.0212905087821619,1.0998073955017658e-05,0.008699606867613317,0.4390059681307347,0.0383800827840097,0.0042009347803138,1.3360105945000656e-05,1.0998073955017503e-05,2.3620319899831523e-06,0.02210618271802217,0.02226710729317909,1.1943448160976365e-05,2.403811158917766e-06,0.0353436748224316
67,4.9622361323677655,-0.4333154014525263,0.0248452482822591,0.7561689749934968,0.047905223243884444,0.0231146158070389,1.3274455004371708e-05,0.010500251261464687,0.4495062193921994,0.0395446096027454,0.0066846220113325,1.5510069336956138e-05,1.3274455004371766e-05,2.235614332584373e-06,0.02226710729317909,0.021846561668262654,1.208767753591318e-05,2.206556627532738e-06,0.0296011765130915
68,4.986355403737896,-0.440407455206945,0.0254356528475113,0.781309425558382,0.04949793457771433,0.0205082685659472,1.069795781947359e-05,0.008462211446875164,0.4579684308390746,0.036285798524424,0.0047307386074703,1.280852733608474e-05,1.069795781947354e-05,2.1105695166111988e-06,0.021846561668262654,0.020865663813336828,1.160282231473413e-05,1.9996778203771208e-06,0.0320840614467052
69,5.011090113934692,-0.4475119686745598,0.0260342226388562,0.8070443633015658,0.05112830818272145,0.0216408831902188,1.2192550870599991e-05,0.009644452266953875,0.46761288310602844,0.0368148000541755,0.0064669663262619,1.4190657958449632e-05,1.2192550870599878e-05,1.9981070878497536e-06,0.020865663813336828,0.020944580517157394,1.1377597081835649e-05,2.0226058582228444e-06,0.028112815226668798
70,5.036447799487621,-0.4546286601276221,0.0266408222036854,0.8333818857228366,0.05279685705606373,0.019985847841987,1.0641253212176397e-05,0.00841735743033685,0.47603024053636533,0.0345797815529307,0.0053919141310436,1.2532599746247578e-05,1.0641253212176557e-05,1.8913465340710214e-06,0.020944580517157394,0.01995236694238346,1.1141781101280494e-05,1.770644880486664e-06,0.028792293939159903
