stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.007849844542667373,6.025865114605525e-07,6.025865114605525e-07,253345.42135607626,7.8190992905739165
source,640,0.007667078058366708,3.5961783552748176e-09,3.5961783552748176e-09,571345.9250680433,7.817721349895247
source,1280,0.0077717113861061815,7.571804680696184e-09,7.571804680696184e-09,1379171.2921142601,7.81637920251726
candidate_factor_0.75,320,0.007585951571479019,8.748975563444028e-07,8.748975563444028e-07,253353.8245826161,7.823224506580999
candidate_factor_0.75,640,0.007412815204327333,3.7537039096283e-09,3.7537039096283e-09,571392.8996264338,7.821363195951108
candidate_factor_0.75,1280,0.0075228622487628115,8.951197565933844e-09,8.951197565933844e-09,1379329.0750295194,7.820019669918617
candidate_factor_0.5,320,0.007672168933047335,3.8711438843169327e-07,3.8711438843169327e-07,253353.98405306812,7.822010946777555
candidate_factor_0.5,640,0.007495855637170229,3.679378152392746e-09,3.679378152392746e-09,571378.5045885793,7.82015019686376
candidate_factor_0.5,1280,0.007604319952125094,7.812109436938583e-09,7.812109436938583e-09,1379275.6227897792,7.818807171260054
candidate_factor_0.25,320,0.007760470894678508,9.614366724510627e-08,9.614366724510627e-08,253348.28475123874,7.820796560272783
candidate_factor_0.25,640,0.007580500733610583,3.584173012761066e-09,3.584173012761066e-09,571364.3503997182,7.8189362160796145
candidate_factor_0.25,1280,0.007687094179596724,7.625113945015614e-09,7.625113945015614e-09,1379225.34847909,7.817593637787416
candidate_factor_0.125,320,0.007805161593749392,2.3918661419412726e-08,2.3918661419412726e-08,253346.85628716525,7.820188967344092
candidate_factor_0.125,640,0.007623641532077842,3.5630757419071093e-09,3.5630757419071093e-09,571354.4226727783,7.818328919398247
candidate_factor_0.125,1280,0.007729277918507158,8.868197828244227e-09,8.868197828244227e-09,1379197.393420623,7.8169865656946795
