eta,xi,pressure_coefficient,potential,normal_derivative,segment
-0.9837877343064747,0.04454283391115941,7.53452644694229,-3.2860962532244606,-0.9396926207859084,body
-0.9513632029194243,0.13362850173347798,7.5524638788737315,-3.3158194105001826,-0.9396926207859084,body
-0.918938671532374,0.22271416955579657,7.560233040706212,-3.3361761170872635,-0.9396926207859084,body
-0.8865141401453236,0.31179983737811534,7.56989033276079,-3.3513416631262807,-0.9396926207859084,body
-0.8540896087582732,0.400885505200434,7.582218017469986,-3.362367606864334,-0.9396926207859084,body
-0.8216650773712229,0.4899711730227525,7.597412583903715,-3.3697763783643797,-0.9396926207859084,body
-0.7892405459841724,0.5790568408450714,7.615566255072828,-3.373878303354781,-0.9396926207859084,body
-0.756816014597122,0.66814250866739,7.636750055010709,-3.374875348345949,-0.9396926207859084,body
-0.7243914832100716,0.7572281764897085,7.6610355798093615,-3.372905802889523,-0.9396926207859084,body
-0.6919669518230211,0.8463138443120273,7.688502928320939,-3.368066685908559,-0.9396926207859084,body
-0.6595424204359708,0.9353995121343459,7.719244713865445,-3.360426142056312,-0.9396926207859084,body
-0.6271178890489204,1.0244851799566645,7.753368785714592,-3.35003078187881,-0.9396926207859084,body
-0.5946933576618699,1.1135708477789832,7.791000512800332,-3.3369102382066353,-0.9396926207859084,body
-0.5622688262748196,1.2026565156013018,7.83228497859935,-3.321080080629093,-0.9396926207859084,body
-0.5298442948877692,1.2917421834236205,7.877389275797922,-3.302543702009614,-0.9396926207859084,body
-0.49741976350071876,1.380827851245939,7.926505034334296,-3.2812935242992314,-0.9396926207859084,body
-0.4649952321136684,1.4699135190682577,7.979851298542809,-3.257311727222541,-0.9396926207859084,body
-0.432570700726618,1.5589991868905764,8.037677868372349,-3.230570621539728,-0.9396926207859084,body
-0.40014616933956754,1.6480848547128952,8.100269229240176,-3.2010327393534848,-0.9396926207859084,body
-0.36772163795251717,1.7371705225352136,8.167949213720258,-3.1686506825435847,-0.9396926207859084,body
-0.3352971065654668,1.8262561903575323,8.241086566333246,-3.1333667489367953,-0.9396926207859084,body
-0.3028725751784163,1.9153418581798514,8.320101621853539,-3.095112339739645,-0.9396926207859084,body
-0.27044804379136594,2.00442752600217,8.405474360418811,-3.0538071383127807,-0.9396926207859084,body
-0.23802351240431557,2.0935131938244886,8.497754173798374,-3.009358037665206,-0.9396926207859084,body
-0.2055989810172652,2.182598861646807,8.597571771927463,-2.9616577806114,-0.9396926207859084,body
-0.17317444963021472,2.271684529469126,8.705653786093716,-2.9105832609658835,-0.9396926207859084,body
-0.14074991824316424,2.3607701972914445,8.822840797188931,-2.8559934148741446,-0.9396926207859084,body
-0.10832538685611398,2.4498558651137627,8.950109751330077,-2.797726606402027,-0.9396926207859084,body
-0.07590085546906356,2.5389415329360814,9.088602046751037,-2.7355973780760694,-0.9396926207859084,body
-0.043476324082013074,2.6280272007584005,9.239659021699914,-2.669392391197788,-0.9396926207859084,body
-0.011051792694962759,2.7171128685807187,9.404867197718596,-2.5988653164763678,-0.9396926207859084,body
0.021372738692087667,2.8061985364030377,9.586116516314817,-2.5237303436524248,-0.9396926207859084,body
0.05379727007913815,2.8952842042253564,9.785676068764912,-2.443653844850494,-0.9396926207859084,body
0.08622180146618841,2.984369872047675,10.006293634774451,-2.358243527035156,-0.9396926207859084,body
0.11864633285323889,3.0734555398699936,10.25132797245128,-2.267034105445667,-0.9396926207859084,body
0.15107086424028937,3.1625412076923123,10.524926599061681,-2.169468056277891,-0.9396926207859084,body
0.18349539562733974,3.2516268755146314,10.832267222014675,-2.0648692471948014,-0.9396926207859084,body
0.2159199270143901,3.3407125433369496,11.179888420104346,-1.9524059873808146,-0.9396926207859084,body
0.24834445840144048,3.429798211159268,11.576144318915437,-1.8310378852729987,-0.9396926207859084,body
0.28076898978849096,3.518883878981587,12.031825382485732,-1.6994370615354217,-0.9396926207859084,body
0.31319352117554133,3.6079695468039055,12.560977757899003,-1.5558670941375452,-0.9396926207859084,body
0.3456180525625917,3.697055214626224,13.18186821336842,-1.3979889564888999,-0.9396926207859084,body
0.3780425839496422,3.786140882448543,13.917657768247636,-1.2225336770683972,-0.9396926207859084,body
0.41046711533669256,3.8752265502708614,14.794775691796179,-1.024715267750834,-0.9396926207859084,body
0.4428916467237429,3.9643122180931796,15.830366040974855,-0.7970981695131555,-0.9396926207859084,body
0.4753161781107934,4.053397885915499,16.969945568750262,-0.527231549946753,-0.9396926207859084,body
0.5077407094978438,4.142483553737817,17.789641116457897,-0.19248015745781913,-0.9396926207859084,body
0.5401652408848941,4.231569221560136,16.277450521096483,0.24859943748753774,-0.9396926207859084,body
0.5592010289859538,4.283869619529321,12.538500454092144,0.5556914602598315,-0.9396926207859084,shallow_jet_body
0.5648480738010229,4.299384747645371,10.882400498552947,0.6651308443639963,-0.9396926207859084,shallow_jet_body
0.5704951186160919,4.314899875761421,9.098757716809864,0.7801185602788195,-0.9396926207859084,shallow_jet_body
0.5761421634311609,4.330415003877472,7.307161192512616,0.900260202189931,-0.9396926207859084,shallow_jet_body
0.5817892082462299,4.345930131993523,5.636730686721407,1.0249554213964958,-0.9396926207859084,shallow_jet_body
0.5874362530612991,4.361445260109573,4.191237660821152,1.1534628147566908,-0.9396926207859084,shallow_jet_body
0.593083297876368,4.376960388225624,3.0229805056939227,1.2849967251417986,-0.9396926207859084,shallow_jet_body
0.598730342691437,4.392475516341674,2.1303699748656015,1.4188229702613966,-0.9396926207859084,shallow_jet_body
0.6043773875065062,4.407990644457724,1.4763012089806011,1.5543219504724362,-0.9396926207859084,shallow_jet_body
0.6100244323215751,4.423505772573774,1.0107916108798776,1.691009255397022,-0.9396926207859084,shallow_jet_body
0.615671477136644,4.439020900689826,0.6858901873096386,1.8285256188263346,-0.9396926207859084,shallow_jet_body
0.6213185219517132,4.454536028805876,0.4620217153269124,1.9666136208154867,-0.9396926207859084,shallow_jet_body
0.6269655667667823,4.470051156921926,0.30910236281400216,2.105092764656586,-0.9396926207859084,shallow_jet_body
0.6326126115818512,4.485566285037977,0.20530998048819527,2.2438381245574,-0.9396926207859084,shallow_jet_body
0.6382596563969203,4.5010814131540275,0.13523097475760437,2.382763905690156,-0.9396926207859084,shallow_jet_body
0.6439067012119895,4.5165965412700775,0.08814493390536882,2.521811480090399,-0.9396926207859084,shallow_jet_body
0.6495537460270584,4.532111669386127,0.0566658369370856,2.660940931239974,-0.9396926207859084,shallow_jet_body
0.6552007908421273,4.547626797502179,0.03573702718048821,2.8001251680221944,-0.9396926207859084,shallow_jet_body
0.6608478356571963,4.563141925618229,0.021912740729447933,2.9393458603424047,-0.9396926207859084,shallow_jet_body
0.6664948804722655,4.578657053734279,0.012853885979509982,3.0785906460059356,-0.9396926207859084,shallow_jet_body
0.6721419252873344,4.594172181850331,0.006978025629180706,3.2178512174848284,-0.9396926207859084,shallow_jet_body
0.6777889701024035,4.609687309966381,0.0032181093257008797,3.3571220148094527,-0.9396926207859084,shallow_jet_body
0.6834360149174725,4.625202438082431,0.0008569972786460767,3.496399334673821,-0.9396926207859084,shallow_jet_body
0.6890830597325417,4.640717566198481,-0.0005855959278875389,3.6356807246320493,-0.9396926207859084,shallow_jet_body
0.6947301045476106,4.656232694314532,-0.001430094292103945,3.7749645721368204,-0.9396926207859084,shallow_jet_body
0.7003771493626796,4.671747822430582,-0.0018893426704522653,3.9142498264539336,-0.9396926207859084,shallow_jet_body
0.7060241941777486,4.687262950546633,-0.0021040125380267227,4.053535810997017,-0.9396926207859084,shallow_jet_body
0.7116712389928177,4.702778078662684,-0.002166515733563301,4.192822097054037,-0.9396926207859084,shallow_jet_body
0.7173182838078866,4.718293206778734,-0.0021371123810780546,4.332108419098457,-0.9396926207859084,shallow_jet_body
0.7229653286229558,4.733808334894784,-0.0020547304779654496,4.471394618197576,-0.9396926207859084,shallow_jet_body
0.7286123734380248,4.7493234630108345,-0.0019442121239166,4.610680604354421,-0.9396926207859084,shallow_jet_body
0.7342594182530939,4.764838591126885,-0.001821150747161937,4.74996633157132,-0.9396926207859084,shallow_jet_body
0.7399064630681629,4.780353719242935,-0.001695108309348825,4.889251781433307,-0.9396926207859084,shallow_jet_body
0.7455535078832318,4.795868847358986,-0.0015717470012788226,5.028536952377076,-0.9396926207859084,shallow_jet_body
0.7512005526983009,4.811383975475037,-0.0014542349212121053,5.167821852739035,-0.9396926207859084,shallow_jet_body
0.7568475975133699,4.826899103591087,-0.0013441678562600146,5.307106496302955,-0.9396926207859084,shallow_jet_body
0.7624946423284389,4.842414231707138,-0.0012421700091636012,5.4463908994918935,-0.9396926207859084,shallow_jet_body
0.768141687143508,4.8579293598231885,-0.0011482824042445827,5.585675079634767,-0.9396926207859084,shallow_jet_body
0.773788731958577,4.8734444879392385,-0.0010622110612104052,5.724959053929026,-0.9396926207859084,shallow_jet_body
0.779435776773646,4.888959616055288,-0.0009834841744122969,5.864242838849861,-0.9396926207859084,shallow_jet_body
0.785082821588715,4.90447474417134,-0.0009115491492508454,6.003526449841848,-0.9396926207859084,shallow_jet_body
0.7907298664037841,4.91998987228739,-0.0008458316579265102,6.142809901185801,-0.9396926207859084,shallow_jet_body
0.7963769112188531,4.93550500040344,-0.0007857695532180742,6.2820932059714565,-0.9396926207859084,shallow_jet_body
0.8020239560339222,4.951020128519491,-0.0007308317223930771,6.4213763761313505,-0.9396926207859084,shallow_jet_body
0.8076710008489913,4.966535256635542,-0.00068052727537804,6.560659422508312,-0.9396926207859084,shallow_jet_body
0.8133180456640603,4.982050384751592,-0.0006344084078193646,6.6999423549384645,-0.9396926207859084,shallow_jet_body
0.8189650904791292,4.9975655128676415,-0.0005920704819999401,6.839225182339292,-0.9396926207859084,shallow_jet_body
0.8246121352941984,5.013080640983693,-0.0005531498172786087,6.97850791279684,-0.9396926207859084,shallow_jet_body
0.8302591801092674,5.028595769099743,-0.00051732052548914,7.117790553648138,-0.9396926207859084,shallow_jet_body
0.8359062249243363,5.044110897215793,-0.0004842911316984555,7.257073111557357,-0.9396926207859084,shallow_jet_body
0.8415532697394054,5.059626025331844,-0.00045380107444259465,7.396355592585083,-0.9396926207859084,shallow_jet_body
0.8472003145544744,5.075141153447895,-0.00042561768579219006,7.53563800225103,-0.9396926207859084,shallow_jet_body
0.8528473593695435,5.090656281563945,-0.0003995324697001479,7.674920345589731,-0.9396926207859084,shallow_jet_body
0.8584944041846125,5.1061714096799955,-0.00037535909046937377,7.814202627200282,-0.9396926207859084,shallow_jet_body
0.8641414489996815,5.121686537796046,-0.00035293017015192163,7.95348485129065,-0.9396926207859084,shallow_jet_body
0.8697884938147507,5.137201665912096,-0.0003320955397612124,8.0927670217167,-0.9396926207859084,shallow_jet_body
0.8754355386298196,5.152716794028146,-0.0003127201942021429,8.232049142017278,-0.9396926207859084,shallow_jet_body
0.8810825834448887,5.168231922144198,-0.00029468229040219285,8.371331215444936,-0.9396926207859084,shallow_jet_body
0.8867296282599577,5.183747050260248,-0.0002778722344345397,8.510613244993582,-0.9396926207859084,shallow_jet_body
0.8923766730750267,5.199262178376298,-0.0002621906664330709,8.649895233423024,-0.9396926207859084,shallow_jet_body
0.8980237178900956,5.2147773064923495,-0.0002475478088967975,8.789177183280596,-0.9396926207859084,shallow_jet_body
0.9036707627051646,5.230292434608399,-0.0002338620768966848,8.928459096920601,-0.9396926207859084,shallow_jet_body
0.9093178075202337,5.245807562724449,-0.00022105958250051572,9.06774097652178,-0.9396926207859084,shallow_jet_body
0.9149648523353027,5.2613226908405,-0.0002090729934849378,9.207022824102971,-0.9396926207859084,shallow_jet_body
0.9206118971503716,5.276837818956551,-0.00019784101844777524,9.346304641537003,-0.9396926207859084,shallow_jet_body
0.9262589419654408,5.292352947072601,-0.00018730773089714603,9.485586430563263,-0.9396926207859084,shallow_jet_body
0.9319059867805098,5.307868075188651,-0.00017742222703986954,9.624868192799243,-0.9396926207859084,shallow_jet_body
0.9375530315955789,5.323383203304703,-0.00016813748268873496,9.76414992975035,-0.9396926207859084,shallow_jet_body
0.9432000764106478,5.3388983314207525,-0.00015941099103145007,9.903431642819235,-0.9396926207859084,shallow_jet_body
0.9488471212257169,5.3544134595368025,-0.00015120338194662963,10.042713333314389,-0.9396926207859084,shallow_jet_body
0.954494166040786,5.369928587652853,-0.00014347869179687223,10.18199500245736,-0.9396926207859084,shallow_jet_body
0.960141210855855,5.385443715768904,-0.00013620390633661827,10.321276651389935,-0.9396926207859084,shallow_jet_body
0.9657882556709241,5.400958843884954,-0.0001293484119742061,10.460558281180084,-0.9396926207859084,shallow_jet_body
0.9714353004859931,5.416473972001005,-0.000122884242841792,10.599839892827614,-0.9396926207859084,shallow_jet_body
0.9770823453010621,5.431989100117056,-0.00011678540775506008,10.739121487269404,-0.9396926207859084,shallow_jet_body
0.982729390116131,5.447504228233106,-0.00011102805220275513,10.878403065384017,-0.9396926207859084,shallow_jet_body
0.9883764349312001,5.463019356349156,-0.00010559019999334396,11.017684627996278,-0.9396926207859084,shallow_jet_body
0.9940234797462693,5.478534484465207,-0.00010045131352853787,11.156966175881013,-0.9396926207859084,shallow_jet_body
0.9996705245613382,5.494049612581257,-9.559242081991215e-05,11.296247709766401,-0.9396926207859084,shallow_jet_body
1.0053175693764071,5.509564740697307,-9.099616080732176e-05,11.435529230337668,-0.9396926207859084,shallow_jet_body
1.0109646141914763,5.525079868813358,-8.664612808217953e-05,11.574810738239982,-0.9396926207859084,shallow_jet_body
1.0166116590065455,5.540594996929409,-8.252720387247336e-05,11.71409223408098,-0.9396926207859084,shallow_jet_body
1.0222587038216144,5.556110125045459,-7.862554818416356e-05,11.853373718433767,-0.9396926207859084,shallow_jet_body
1.0279057486366834,5.571625253161509,-7.492799245767401e-05,11.99265519183916,-0.9396926207859084,shallow_jet_body
1.0335527934517525,5.58714038127756,-7.142242678526145e-05,12.131936654807618,-0.9396926207859084,shallow_jet_body
1.0391998382668215,5.60265550939361,-6.809742035329691e-05,12.27121810782123,-0.9396926207859084,shallow_jet_body
1.0448468830818904,5.61817063750966,-6.49425314236396e-05,12.410499551335693,-0.9396926207859084,shallow_jet_body
1.0504939278969596,5.633685765625711,-6.194788906555004e-05,12.549780985782121,-0.9396926207859084,shallow_jet_body
1.0561409727120288,5.649200893741762,-5.910433169731277e-05,12.689062411568514,-0.9396926207859084,shallow_jet_body
1.0617880175270975,5.664716021857812,-5.640324582145695e-05,12.82834382908122,-0.9396926207859084,shallow_jet_body
1.0674350623421667,5.680231149973863,-5.3836624530845256e-05,12.96762523868627,-0.9396926207859084,shallow_jet_body
1.0730821071572358,5.6957462780899135,-5.139693318767513e-05,13.10690664073066,-0.9396926207859084,shallow_jet_body
1.0787291519723046,5.7112614062059635,-4.9077178275069855e-05,13.246188035543524,-0.9396926207859084,shallow_jet_body
1.0843761967873737,5.726776534322014,-4.68706867735591e-05,13.385469423437124,-0.9396926207859084,shallow_jet_body
1.0900232416024427,5.742291662438065,-4.4771425422140965e-05,13.524750804708031,-0.9396926207859084,shallow_jet_body
1.0956702864175116,5.757806790554115,-4.277364524796212e-05,13.664032179638252,-0.9396926207859084,shallow_jet_body
1.1013173312325808,5.773321918670165,-4.087176570521933e-05,13.803313548495659,-0.9396926207859084,shallow_jet_body
1.10696437604765,5.788837046786216,-3.906071955839252e-05,13.942594911534801,-0.9396926207859084,shallow_jet_body
1.1126114208627187,5.804352174902267,-3.73356165965788e-05,14.081876268997739,-0.9396926207859084,shallow_jet_body
1.1182584656777879,5.819867303018317,-3.569217841459249e-05,14.221157621115058,-0.9396926207859084,shallow_jet_body
1.123905510492857,5.835382431134368,-3.412596544194457e-05,14.360438968106356,-0.9396926207859084,shallow_jet_body
1.1295525553079258,5.850897559250418,-3.263315960566615e-05,14.499720310180791,-0.9396926207859084,shallow_jet_body
1.135199600122995,5.866412687366468,-3.1209827184852657e-05,14.639001647537686,-0.9396926207859084,shallow_jet_body
1.140846644938064,5.881927815482519,-2.98525062163435e-05,14.778282980366921,-0.9396926207859084,shallow_jet_body
1.1464936897531328,5.89744294359857,-2.8557887560509698e-05,14.917564308849766,-0.9396926207859084,shallow_jet_body
1.152140734568202,5.91295807171462,-2.7322690812070505e-05,15.056845633159012,-0.9396926207859084,shallow_jet_body
1.1577877793832712,5.92847319983067,-2.614415005552928e-05,15.196126953459707,-0.9396926207859084,shallow_jet_body
1.16343482419834,5.9439883279467205,-2.501947720645603e-05,15.33540826990982,-0.9396926207859084,shallow_jet_body
1.169081869013409,5.959503456062771,-2.394580569387017e-05,15.474689582659927,-0.9396926207859084,shallow_jet_body
1.1747289138284782,5.975018584178821,-2.2920761139744172e-05,15.613970891853775,-0.9396926207859084,shallow_jet_body
1.1803759586435474,5.990533712294872,-2.1941949825077245e-05,15.753252197628921,-0.9396926207859084,shallow_jet_body
1.186023003458616,6.006048840410923,-2.1007099732628376e-05,15.892533500116809,-0.9396926207859084,shallow_jet_body
1.1916700482736853,6.021563968526973,-2.011417596747833e-05,16.03181479944326,-0.9396926207859084,shallow_jet_body
1.1973170930887544,6.037079096643024,-1.9261163188843966e-05,16.171096095728775,-0.9396926207859084,shallow_jet_body
1.2029641379038234,6.0525942247590745,-1.84460994461233e-05,16.310377389088583,-0.9396926207859084,shallow_jet_body
1.2086111827188923,6.068109352875124,-1.7667301790424972e-05,16.449658679633103,-0.9396926207859084,shallow_jet_body
1.2142582275339615,6.083624480991174,-1.692290801713625e-05,16.58893996746801,-0.9396926207859084,shallow_jet_body
1.2199052723490307,6.099139609107225,-1.6211334141758016e-05,16.728221252694333,-0.9396926207859084,shallow_jet_body
1.2255523171640994,6.114654737223276,-1.553112193164452e-05,16.86750253540906,-0.9396926207859084,shallow_jet_body
