reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.0019466323391836332,2.2146778121296188e-07,253172.0523076286,21.630427201647393,6.676121024789187,0.0018436610965640522,0.05289711906397509,0.2508148098428277,253192.23218163537,1.0000797081424384,4.0473113646643065e-07,21.604513787243523,0.998801992482058,6.600504374980295,False,displacement_limit
1,0.75,0.0019466323391836332,2.2146778121296188e-07,253172.0523076286,21.630427201647393,6.676121024789187,0.0018678168311758157,0.04048813246412556,0.18816412156098455,253185.02589632315,1.0000512441581775,2.2652703048051446e-07,21.613067952548548,0.9991974615694357,6.627548188227019,True,
1,0.5,0.0019466323391836332,2.2146778121296188e-07,253172.0523076286,21.630427201647393,6.676121024789187,0.0018930973650582216,0.027501327830535705,0.12548618460382016,253179.2929983676,1.0000285998816734,1.0014140819147122e-07,21.620426257665255,0.999537644638781,6.649277221652636,True,
1,0.25,0.0019466323391836332,2.2146778121296188e-07,253172.0523076286,21.630427201647393,6.676121024789187,0.0019194287530138086,0.013974691379694804,0.0627829190273259,253174.6451929568,1.0000102415938275,2.4876160035165488e-08,21.6262888801378,0.9998086805465739,6.665525377039899,True,
1,0.125,0.0019466323391836332,2.2146778121296188e-07,253172.0523076286,21.630427201647393,6.676121024789187,0.0019329392672859098,0.007034236317817426,0.031422398087912834,253175.7391433752,1.0000145625700507,6.203917384549774e-09,21.628587184210932,0.9999149338374455,6.671544285986418,True,
2,1.0,0.0018678168311758157,2.2652703048051446e-07,253185.02589632315,21.613067952548548,6.627548188227019,0.001781742914775654,0.04608263238851794,0.2504413862379914,253204.74162876437,1.0000778708471065,4.135911191904676e-07,21.595784271139745,0.9992003133730598,6.546368499138345,False,displacement_limit
2,0.75,0.0018678168311758157,2.2652703048051446e-07,253185.02589632315,21.613067952548548,6.627548188227019,0.0018014122846585076,0.03555195852663218,0.18788777507683393,253197.65586092364,1.0000498843269099,2.315066154408128e-07,21.601980540155097,0.9994870042319862,6.574852044047651,True,
2,0.5,0.0018678168311758157,2.2652703048051446e-07,253185.02589632315,21.613067952548548,6.627548188227019,0.0018223703734459992,0.024331324662711887,0.12530412000982927,253193.04458507008,1.0000316712598565,1.0238287009239122e-07,21.60710855661729,0.9997242688569554,6.597987602758361,True,
2,0.25,0.0018678168311758157,2.2652703048051446e-07,253185.02589632315,21.613067952548548,6.627548188227019,0.0018445225659923484,0.012471386270142581,0.06269224008731937,253192.25156978148,1.0000285391027086,2.5499239460913725e-08,21.61087840801142,0.9998986934875727,6.615611749981395,True,
2,0.125,0.0018678168311758157,2.2652703048051446e-07,253185.02589632315,21.613067952548548,6.627548188227019,0.0018560707759046808,0.006288654794774802,0.03137629451674421,253188.65167338293,1.000014320661528,6.342249139569494e-09,21.612183984471727,0.99995910029623,6.6223080016969735,True,
3,1.0,0.0018014122846585076,2.315066154408128e-07,253197.65586092364,21.601980540155097,6.574852044047651,0.0017343709932334235,0.03721596216259456,0.2500809345419171,253216.9101165657,1.0000760443676961,4.223115986745481e-07,21.59378905432676,0.99962079931453,6.486615492429797,False,displacement_limit
3,0.75,0.0018014122846585076,2.315066154408128e-07,253197.65586092364,21.601980540155097,6.574852044047651,0.0017489832550054332,0.02910440330599461,0.1875856305488558,253210.90294796944,1.0000523191535908,2.364305139702618e-07,21.597509420796293,0.9997930227114827,6.516935348902329,True,
3,0.5,0.0018014122846585076,2.315066154408128e-07,253197.65586092364,21.601980540155097,6.574852044047651,0.0017650855796878498,0.020165680716196607,0.1251046205187635,253206.49268493248,1.0000349008918696,1.045900854956721e-07,21.600290813236295,0.999921779074115,6.541859146279441,True,
3,0.25,0.0018014122846585076,2.315066154408128e-07,253197.65586092364,21.601980540155097,6.574852044047651,0.0017825797258396716,0.010454330182613355,0.06259284757768079,253204.76047885287,1.0000280595722937,2.60435573037057e-08,21.601853132636826,0.9999941020445772,6.561224992630515,True,
3,0.125,0.0018014122846585076,2.315066154408128e-07,253197.65586092364,21.601980540155097,6.574852044047651,0.0017918653320507449,0.005299704398081464,0.0313259768903248,253201.22092952588,1.000014080180127,6.479097346520023e-09,21.602109152293703,1.0000059537197696,6.5687751045224925,True,
4,1.0,0.0017489832550054332,2.364305139702618e-07,253210.90294796944,21.597509420796293,6.516935348902329,0.0017033284503244457,0.02610362594972106,0.2498764198313671,253228.73977217005,1.0000704425599094,4.308177146350487e-07,21.59888763737605,1.0000638136811473,6.420009597070744,False,displacement_limit
4,0.75,0.0017489832550054332,2.364305139702618e-07,253210.90294796944,21.597509420796293,6.516935348902329,0.0017122691712717457,0.020991672520943284,0.1874216632616776,253223.9499225038,1.0000515261166973,2.4126031518123907e-07,21.600010669309505,1.000115811895922,6.452593592217982,True,
4,0.5,0.0017489832550054332,2.364305139702618e-07,253210.90294796944,21.597509420796293,6.516935348902329,0.001722869788744618,0.014930655388541228,0.12496604429118516,253223.8560449698,1.0000511553683098,1.0688815888688681e-07,21.60032537469084,1.0001303832696484,6.47972103708926,True,
4,0.25,0.0017489832550054332,2.364305139702618e-07,253210.90294796944,21.597509420796293,6.516935348902329,0.0017351844599533166,0.007889609584669067,0.06251246840361162,253216.9284700894,1.0000237964560363,2.656509278423393e-08,21.599561490798784,1.0000950141964293,6.501230026123082,True,
4,0.125,0.0017489832550054332,2.364305139702618e-07,253210.90294796944,21.597509420796293,6.516935348902329,0.0017419251698395466,0.00403553615832913,0.03128736789448354,253213.44892650653,1.0000100547745276,6.6045688705343916e-09,21.598709134078682,1.0000555486866107,6.5098290252439455,True,
5,1.0,0.0017122691712717457,2.4126031518123907e-07,253223.9499225038,21.600010669309505,6.452593592217982,0.0016905378097237058,0.01269155686071217,0.24962972101663697,253240.87553977084,1.0000668405072752,4.3914726575584635e-07,21.61144991154542,1.0005295942863663,6.345265477505206,False,displacement_limit
5,0.75,0.0017122691712717457,2.4126031518123907e-07,253223.9499225038,21.600010669309505,6.452593592217982,0.0016931531632271872,0.011164137254401758,0.18724152035263986,253236.69866763035,1.0000503457320307,2.4599388786873654e-07,21.60985122665683,1.0004555811336384,6.380555716463416,True,
5,0.5,0.0017122691712717457,2.4126031518123907e-07,253223.9499225038,21.600010669309505,6.452593592217982,0.0016976725913157983,0.008524699387717254,0.12484891624949476,253235.56617009925,1.000045873415998,1.0895935822148418e-07,21.60757582891532,1.0003502386976393,6.410320616071217,True,
5,0.25,0.0017122691712717457,2.4126031518123907e-07,253223.9499225038,21.600010669309505,6.452593592217982,0.0017041191525720778,0.004759776579762064,0.06245476299021038,253228.75767452686,1.000018986166295,2.7074889232382388e-08,21.604363408980355,1.0002015156259638,6.434396361653415,True,
5,0.125,0.0017122691712717457,2.4126031518123907e-07,253223.9499225038,21.600010669309505,6.452593592217982,0.001707997369508827,0.002494819059170471,0.03125801064453698,253226.1053421753,1.0000085119107895,6.729439202599099e-09,21.602341939732742,1.0001079291329495,6.444251667444498,True,
6,1.0,0.0016931531632271872,2.4599388786873654e-07,253236.69866763035,21.60985122665683,6.380555716463416,0.0016980735095202145,-0.0029060255149327458,0.24934095855832256,253253.23048483918,1.0000652820752118,4.4741236533014566e-07,21.631855457109925,1.0010182499741578,6.261100744195978,False,insufficient_objective_decrease
6,0.75,0.0016931531632271872,2.4599388786873654e-07,253236.69866763035,21.60985122665683,6.380555716463416,0.0016936624658983315,-0.000300801299141527,0.18702983817359758,253249.1515561466,1.0000491748967735,2.506446754208995e-07,21.627408161411612,1.0008124505148432,6.299533721954595,False,insufficient_objective_decrease
6,0.5,0.0016931531632271872,2.4599388786873654e-07,253236.69866763035,21.60985122665683,6.380555716463416,0.0016914119969518387,0.0010283572172701762,0.12471073675128154,253246.9404467204,1.0000404435026358,1.1099085891809302e-07,21.622416255926254,1.0005814491334362,6.332370025569485,True,
6,0.25,0.0016931531632271872,2.4599388786873654e-07,253236.69866763035,21.60985122665683,6.380555716463416,0.0016913055500793603,0.0010912262327793926,0.06238644029332546,253240.8910002537,1.000016554996355,2.757776284731981e-08,21.616629557962966,1.00031366857805,6.35944178446505,True,
6,0.125,0.0016931531632271872,2.4599388786873654e-07,253236.69866763035,21.60985122665683,6.380555716463416,0.001691991600690086,0.0006860351221191919,0.031223227718215212,253238.8044281384,1.000008315384457,6.862414680110159e-09,21.613376399798234,1.0001631280615693,6.37076562096497,True,
