route,configuration,frequency_index,omega_0_rad_s,omega_e_rad_s,term,row,column,value_real,value_imag
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,rigid_mass,heave,heave,32.60032733,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,rigid_mass,heave,pitch,0.0,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,rigid_mass,pitch,heave,0.0,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,rigid_mass,pitch,pitch,11.080492655866367,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,added_mass,heave,heave,85.39998049451599,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,added_mass,heave,pitch,-6.959568107516342,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,added_mass,pitch,heave,-6.959568107697479,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,added_mass,pitch,pitch,11.796303105731997,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,radiation_damping,heave,heave,739.254775006731,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,radiation_damping,heave,pitch,-450.0280672488088,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,radiation_damping,pitch,heave,333.56782320110955,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,radiation_damping,pitch,pitch,262.8341569533177,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,restoring,heave,heave,8008.601159749673,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,restoring,heave,pitch,-235.97473058600826,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,restoring,pitch,heave,3254.051104940948,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,restoring,pitch,pitch,834.3658386813502,0.0
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,excitation_per_wave_amplitude,heave,wave_amplitude,5196.031314738198,8430.9574781686
zarnick_full,FnB=2.26,0,5.653231330621184,20.644233619535136,excitation_per_wave_amplitude,pitch,wave_amplitude,-213.21487417218466,3593.1045959221283
zarnick_full,FnB=2.26,1,5.02522323101959,16.870572580620447,rigid_mass,heave,heave,32.60032733,0.0
zarnick_full,FnB=2.26,1,5.02522323101959,16.870572580620447,rigid_mass,heave,pitch,0.0,0.0
zarnick_full,FnB=2.26,1,5.02522323101959,16.870572580620447,rigid_mass,pitch,heave,0.0,0.0
zarnick_full,FnB=2.26,1,5.02522323101959,16.870572580620447,rigid_mass,pitch,pitch,11.080492655866367,0.0
