step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_leading_panel_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.9581514161216412,0.041848583878358665,0.9670527356573615,1.2701686987772367,0.9581514161216415,1.0,4.930189025250377e-07,252981.04741813024,1.0000436382893891,0.21420580952339005,21.665021937955416,1.0101556649262144,7.154014459114323,7.674206436887231,False,True,
0.75,0.9627009087691931,0.037299091230806776,0.9694254436164479,1.2199389179321773,0.9627009087691931,1.0,2.758927862612194e-07,252979.81226398985,1.000038755678407,0.1606543469207972,21.609997123678454,1.0075900719620086,7.134593660374406,7.673198248138156,False,True,
0.5,0.9712195314046885,0.028780468595311363,0.9757075569932498,1.1847498659280273,0.9712195314046883,1.0,1.2185153803236475e-07,252973.5462738249,1.0000139859825503,0.10710289112561446,21.55535725629915,1.0050424275736443,7.114677328641897,7.672189139907756,False,True,
0.25,0.9836838478004689,0.01631615219953098,0.9858990757877671,1.1570980705914644,0.9836838478004689,1.0,3.0240912110006906e-08,252969.71734460973,0.9999988500807026,0.05355144212351118,21.50109699470097,1.0025124827256422,7.094288696021484,7.671178936390657,False,True,
