smoothing_enabled,substeps_per_plane_interval,time_step_s,body_panels_per_side,free_surface_panels_per_side,uniform_near_body_panel_count,free_surface_smoothing_node_count,knuckle_separation_model,pressure_interpolation,jet_cut_distance_fraction,jet_cut_threshold_over_beam,separation_event_count,first_separation_from_leading_over_beam,raw_vertical_force_coefficient,stern_corrected_vertical_force_coefficient,max_potential_bvp_relative_residual,max_pressure_bvp_relative_residual,max_contact_constraint_abs_m,maximum_jet_cut_count,runtime_s,response_calibration_used,raw_vertical_force_coefficient_change_from_previous_percent,stern_corrected_vertical_force_coefficient_change_from_previous_percent
True,8,0.0031103849223331993,24,30,9,10,artificial_surface,constant_panel,0.25,0.03325555538987225,1,1.801732509246923,0.07601359365767656,0.058859937554935654,1.8990722576953597e-15,2.2985258679436197e-15,0.0,78,25.1807622,False,,
True,16,0.0015551924611665996,24,30,9,10,artificial_surface,constant_panel,0.25,0.03325555538987225,1,1.6804308649320474,0.07665926763609689,0.059421720135343074,2.5274060445693136e-15,3.5182548209058303e-15,0.0,122,45.3712945,False,0.8494190938111555,0.9544396473120492
True,32,0.0007775962305832998,24,30,9,10,artificial_surface,constant_panel,0.25,0.03325555538987225,1,1.658471361477344,0.07640621968468457,0.05913334365967701,2.0560471806459703e-15,4.203366044866457e-15,0.0,242,85.52702730000001,False,0.33009440243225396,0.48530482626426086
True,64,0.0003887981152916499,24,30,9,10,artificial_surface,constant_panel,0.25,0.03325555538987225,1,1.6834758822845302,0.07754668198435988,0.06029443078762497,2.7700636021872877e-15,4.4766727267128266e-15,0.0,494,167.8479487,False,1.4926301868902827,1.9635066378627604
