outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,0.0015546668434883385,0.0015546668434883385,1.0
1,1,-0.0005184186140998708,-0.0005184186140998708,1.0
1,2,-0.0007774916097427377,-0.0007774916097427377,1.0
1,3,0.0003518952325003393,0.0003518952325003393,1.0
1,4,-0.00013354446650788726,-0.00013354446650788726,1.0
1,5,3.262300265272925e-05,3.262300265272925e-05,1.0
1,6,1.4714354797715269e-05,1.4714354797715269e-05,1.0
1,7,3.975589018297013e-05,3.975589018297013e-05,1.0
1,8,2.481395144708965e-05,2.481395144708965e-05,1.0
1,9,2.8532734464812134e-05,2.8532734464812134e-05,1.0
1,10,1.7029633795197184e-05,1.7029633795197184e-05,1.0
1,11,1.6288043664827248e-05,1.6288043664827248e-05,1.0
1,12,8.467095754385393e-06,8.467095754385393e-06,1.0
1,13,7.671894332775147e-06,7.671894332775147e-06,1.0
1,14,2.765732848468034e-06,2.765732848468034e-06,1.0
1,15,2.8536027086477042e-06,2.8536027086477042e-06,1.0
