iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_angle_deg,accepted_time_step,maximum_displacement_ratio
0,0.0,4.216313087012375,5.630816628709749,26.296593682017683,,
1,1.3143279136084433e-05,4.039902008417687,5.631845107901584,19.05491461338225,1.3143279136084433e-05,0.09842183560069026
2,2.6708982156062458e-05,3.8698201941148778,5.632834040999574,12.121384621417194,1.3565703019978025e-05,0.0978915648440401
3,3.1111930344348835e-05,3.8196477934748314,5.633139894892405,9.999167417208803,4.402948188286377e-06,0.03068579701938595
