panel_index,kinematic_residual,scaled_kinematic_residual
0,28.06699006226142,28.06699006226142
1,13.796715157992866,13.796715157992866
2,13.125290567748042,13.125290567748042
3,10.142661516641182,10.142661516641182
4,8.637581811463654,8.637581811463654
5,7.545806069954352,7.545806069954352
6,6.743609811891771,6.743609811891771
7,6.117335716370273,6.117335716370273
8,5.609575905867206,5.609575905867206
9,5.185674925571887,5.185674925571887
10,4.823609511187885,4.823609511187885
11,4.508715831815351,4.508715831815351
12,4.230799577146951,4.230799577146951
13,3.982544655974576,3.982544655974576
14,3.7585478846079683,3.7585478846079683
15,3.554723911548727,3.554723911548727
16,3.3679194059928665,3.3679194059928665
17,3.195656676805485,3.195656676805485
18,3.0359580798600896,3.0359580798600896
19,2.887223025956494,2.887223025956494
20,2.7481399575706043,2.7481399575706043
21,2.617622179285249,2.617622179285249
22,2.494760283933247,2.494760283933247
23,2.378786346619786,2.378786346619786
24,2.2690466030205814,2.2690466030205814
25,2.1649803387067807,2.1649803387067807
26,2.0661033887691382,2.0661033887691382
27,1.9719951033491365,1.9719951033491365
28,1.8822879493800813,1.8822879493800813
29,1.7966591392523394,1.7966591392523394
30,1.714823833580987,1.714823833580987
31,1.6365295778460176,1.6365295778460176
32,1.5615517146099906,1.5615517146099906
33,1.4896895733171,1.4896895733171
34,1.4207632845628215,1.4207632845628215
35,1.354611099391362,1.354611099391362
36,1.291087119719374,1.291087119719374
37,1.2300593654884575,1.2300593654884575
38,1.171408119214736,1.171408119214736
39,1.115024500270925,1.115024500270925
40,1.0608092303764292,1.0608092303764292
41,1.0086715590019169,1.0086715590019169
42,0.9585283230929577,0.9585283230929577
43,0.9103031200988206,0.9103031200988206
44,0.8639255769722778,0.8639255769722778
45,0.8193307007842217,0.8193307007842217
46,0.776458299024531,0.776458299024531
47,0.7352524596537129,0.7352524596537129
48,0.695661082618813,0.695661082618813
49,0.6576354559164421,0.6576354559164421
50,0.6211298704255138,0.6211298704255138
51,0.5861012687114471,0.5861012687114471
52,0.552508923799813,0.552508923799813
53,0.5203141446384065,0.5203141446384065
54,0.48948000553845405,0.48948000553845405
55,0.4599710974142569,0.4599710974142569
56,0.43175329906135285,0.43175329906135285
57,0.40479356709962044,0.40479356709962044
58,0.37905974351998123,0.37905974351998123
59,0.35452038003766206,0.35452038003766206
60,0.3311445786799643,0.3311445786799643
61,0.3089018482178547,0.3089018482178547
62,0.2877619761753284,0.2877619761753284
63,0.2676949162603216,0.2676949162603216
64,0.24867069112075124,0.24867069112075124
65,0.2306593103474956,0.2306593103474956
66,0.2136307036500682,0.2136307036500682
67,0.1975546690893158,0.1975546690893158
68,0.18240083618131903,0.18240083618131903
69,0.16813864360758585,0.16813864360758585
70,0.15473733115020782,0.15473733115020782
71,0.14216594534286847,0.14216594534286847
72,0.13039335819459902,0.13039335819459902
73,0.11938829819949362,0.11938829819949362
74,0.109119392696302,0.109119392696302
75,0.09955522050332594,0.09955522050332594
76,0.09066437362752869,0.09066437362752869
77,0.08241552672213831,0.08241552672213831
78,0.07477751288259371,0.07477751288259371
79,0.06771940428787804,0.06771940428787804
80,0.06121059615530214,0.06121059615530214
81,0.055220892460445314,0.055220892460445314
82,0.04972059188163572,0.04972059188163572
83,0.04468057248037888,0.04468057248037888
84,0.0400723736941154,0.0400723736941154
85,0.035868274326793737,0.035868274326793737
86,0.032041365338263045,0.032041365338263045
87,0.028565616387091097,0.028565616387091097
88,0.025415935239496354,0.025415935239496354
89,0.022568219332226025,0.022568219332226025
90,0.019999398955809725,0.019999398955809725
91,0.01768747171781794,0.01768747171781794
92,0.015611528102964609,0.015611528102964609
93,0.013751768152753613,0.013751768152753613
94,0.012089509414631217,0.012089509414631217
95,0.010607186482644748,0.010607186482644748
96,0.009288342565874866,0.009288342565874866
97,0.008117613638616766,0.008117613638616766
98,0.007080705805394258,0.007080705805394258
99,0.006164366595707765,0.006164366595707765
100,0.005356350924350814,0.005356350924350814
101,0.004645382504617775,0.004645382504617775
102,0.004021111479728855,0.004021111479728855
103,0.0034740690325527623,0.0034740690325527623
104,0.002995619691079185,0.002995619691079185
105,0.002577911983053037,0.002577911983053037
106,0.0022138280029701043,0.0022138280029701043
107,0.001896932308351723,0.001896932308351723
108,0.0016214203588317058,0.0016214203588317058
109,0.0013820663157517524,0.0013820663157517524
110,0.0011741692664573138,0.0011741692664573138
111,0.0009934954631676124,0.0009934954631676124
112,0.0008362100965989792,0.0008362100965989792
113,0.0006987835368253842,0.0006987835368253842
114,0.0005778193764806767,0.0005778193764806767
115,0.0004697384865981792,0.0004697384865981792
116,0.000368475792601259,0.000368475792601259
117,0.00027710391358339026,0.00027710391358339026
118,-8.005433323394345e-05,-8.005433323394345e-05
119,0.003121348480135809,0.003121348480135809
