xi,eta
4.555073808633757,-0.05368091061414529
4.552172665451401,-0.054543756235680606
4.549165380779637,-0.05547537762050951
4.546049064588506,-0.056478864065486085
4.542818718007126,-0.057551217550964436
4.539468572807385,-0.05868795766891966
4.535992055012033,-0.059883002299188644
4.53238955959811,-0.061150873165862984
4.528666542341685,-0.0625194272387028
4.524825816246414,-0.06400705248542056
4.520860792902206,-0.06560719529366943
4.516764393127922,-0.06731357719880107
4.512541864931726,-0.06914968173688853
4.508206148760154,-0.07115363848999794
4.503767110048584,-0.07335210251966913
4.499235363258546,-0.07576934225382334
4.494620867006398,-0.07842491201293612
4.48994762056564,-0.08135816157413521
4.4852441099114255,-0.08460732951103374
4.480541407352775,-0.08820579320157293
4.475886919088534,-0.09219830407391477
4.4713327217733,-0.09662189372685388
4.466944946128392,-0.10151418787267205
4.462787632482641,-0.10689611654162426
4.45897064564346,-0.11280657488174349
4.455638279035473,-0.11927622680925876
4.452918651119705,-0.12629314506274392
4.450939814023275,-0.13381748599727453
4.449854409567548,-0.14178547130635097
4.449781229282757,-0.15009489555294625
4.450728900868223,-0.1586272361009797
4.45263208463217,-0.16728741077541953
4.455457205631872,-0.17599662506090602
4.459153866814508,-0.18469605151920512
4.463639938290745,-0.19335927720472518
4.4688363170101875,-0.20198118995014097
4.47471133010485,-0.21054479840419357
4.481256342132419,-0.21902356279996713
4.488435239005184,-0.22741678222331774
4.496221193965821,-0.23572433013691824
4.504603795090424,-0.2439363588470348
4.5135665501080116,-0.2520528133341341
4.52310761373113,-0.2600609447339158
4.533216508220583,-0.26796016485028773
4.543882940180199,-0.27575314985143273
4.5550946235020255,-0.2834491391950306
4.566841861788219,-0.2910577197963496
4.579122065969142,-0.2985806885678689
4.591932607829667,-0.3060219733998895
4.605263841200499,-0.31340038893818
4.619111730246377,-0.3207282210588547
4.633479905794188,-0.32800531757230894
4.648368724036739,-0.3352390930035928
4.663778301629784,-0.34243917235952637
4.679712356646316,-0.3496089650864249
4.696175675652629,-0.35675034781996784
