iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.00445214012713718,0.21470506151745075,0.005669385996222254,0.0016911086151602582,0.003978277381061995,2342.7446701676236,21.157987855623833,15.744373353637583,21.063305072658608,0.9955249627889328,15.651920810565919
